time_s,u,y,cr,pe,rmse
0.0,0.0,0.001836,-0.054947,0.0,0
0.001004,0.0,0.001836,0.164841,0.0,0
0.002002,0.0,0.001836,0.054947,0.0,0
0.003003,0.0,0.001836,-0.054947,0.0,0
0.004001,0.0,0.001836,0.054947,0.0,0
0.005004,0.0,0.001836,0.164841,0.0,0
0.006,0.0,0.001836,0.054947,0.0,0
0.007002,0.0,0.001836,0.054947,0.0,0
0.008,0.0,0.001836,-0.164841,0.0,0
0.009,0.0,0.001836,-0.054947,0.0,0
0.009998,0.0,0.001836,-0.274719,0.0,0
0.011001,0.0,0.001836,-0.054947,0.0,0
0.011999,0.0,0.001836,-0.054947,0.0,0
0.012999,0.0,0.001836,-0.164841,0.0,0
0.014001,0.0,0.001836,-0.054947,0.0,0
0.014997,0.0,0.001836,-0.384613,0.0,0
0.015998,0.0,0.001836,-0.164841,0.0,0
0.016999,0.0,0.001836,-0.054947,0.0,0
0.017998,0.0,0.001836,-0.384613,0.0,0
0.018996,0.0,0.001455,-0.274719,0.0,0
0.020002,0.0,0.001455,-0.384613,0.0,0
0.021001,0.0,0.001455,-0.274719,0.0,0
0.022003,0.0,0.001455,-0.164841,0.0,0
0.023003,0.0,0.001455,0.054947,0.0,0
0.024001,0.0,0.001455,-0.384613,0.0,0
0.025002,0.0,0.001455,-0.164841,0.0,0
0.026002,0.0,0.001455,-0.054947,0.0,0
0.027003,0.0,0.001455,-0.274719,0.0,0
0.028009,0.0,0.001455,-0.054947,0.0,0
0.029005,0.0,0.001455,-0.384613,0.0,0
0.030002,0.0,0.001074,-0.384613,0.0,0
0.031003,0.0,0.001074,-0.054947,0.0,0
0.031998,0.0,0.001074,-0.384613,0.0,0
0.032997,0.0,0.001074,-0.274719,0.0,0
0.034004,0.0,0.001074,-0.164841,0.0,0
0.035002,0.0,0.001074,-0.164841,0.0,0
0.036003,0.0,0.001074,-0.164841,0.0,0
0.036997,0.0,0.000692,-0.164841,0.0,0
0.038001,0.0,0.000692,-0.274719,0.0,0
0.039008,0.0,0.000692,0.054947,0.0,0
0.040004,0.0,0.000692,-0.054947,0.0,0
0.041003,0.0,0.000311,0.054947,0.0,0
0.042003,0.0,0.000311,-0.054947,0.0,0
0.043002,0.0,0.000311,0.054947,0.0,0
0.044005,0.0,-7.1e-05,-0.164841,0.0,0
0.044994,0.0,-7.1e-05,-0.274719,0.0,0
0.045995,0.0,-7.1e-05,-0.054947,0.0,0
0.046996,0.0,-7.1e-05,-0.054947,0.0,0
0.047993,0.0,-7.1e-05,-0.054947,0.0,0
0.048999,0.0,-7.1e-05,-0.274719,0.0,0
0.050002,0.0,-7.1e-05,-0.054947,0.0,0
0.051,0.0,-7.1e-05,-0.274719,0.0,0
0.051999,0.0,-7.1e-05,-0.164841,0.0,0
0.053006,0.0,-7.1e-05,-0.164841,0.0,0
0.054004,0.0,-7.1e-05,-0.164841,0.0,0
0.055006,0.0,-7.1e-05,-0.054947,0.0,0
0.056004,0.0,-7.1e-05,-0.164841,0.0,0
0.057003,0.0,-7.1e-05,-0.054947,0.0,0
0.058008,0.0,-7.1e-05,-0.164841,0.0,0
0.059004,0.0,-7.1e-05,-0.054947,0.0,0
0.060002,0.0,-7.1e-05,-0.164841,0.0,0
0.061001,0.0,-7.1e-05,-0.164841,0.0,0
0.062,0.0,-7.1e-05,-0.054947,0.0,0
0.063001,0.0,-7.1e-05,-0.054947,0.0,0
0.064002,0.0,-7.1e-05,-0.164841,0.0,0
0.065005,0.0,-7.1e-05,-0.054947,0.0,0
0.066004,0.0,-7.1e-05,-0.054947,0.0,0
0.067,0.0,-7.1e-05,-0.274719,0.0,0
0.068003,0.0,-7.1e-05,0.054947,0.0,0
0.069008,0.0,-7.1e-05,-0.164841,0.0,0
0.070006,0.0,-7.1e-05,-0.054947,0.0,0
0.071004,0.0,-7.1e-05,-0.164841,0.0,0
0.072,0.0,-7.1e-05,-0.274719,0.0,0
0.073002,0.0,-7.1e-05,-0.274719,0.0,0
0.074004,0.0,-7.1e-05,-0.054947,0.0,0
0.075003,0.0,-7.1e-05,-0.054947,0.0,0
0.076004,0.0,-7.1e-05,-0.054947,0.0,0
0.077001,0.0,-7.1e-05,-0.384613,0.0,0
0.078,0.0,-7.1e-05,-0.384613,0.0,0
0.079003,0.0,-7.1e-05,-0.164841,0.0,0
0.080001,0.0,-7.1e-05,-0.054947,0.0,0
0.081002,0.0,-7.1e-05,-0.164841,0.0,0
0.082,0.0,-7.1e-05,-0.054947,0.0,0
0.083001,0.0,-7.1e-05,-0.164841,0.0,0
0.084001,0.0,-7.1e-05,0.054947,0.0,0
0.084998,0.0,-7.1e-05,-0.054947,0.0,0
0.086,0.0,-7.1e-05,0.054947,0.0,0
0.087003,0.0,-7.1e-05,-0.164841,0.0,0
0.088001,0.0,-7.1e-05,0.054947,0.0,0
0.088999,0.0,-7.1e-05,-0.054947,0.0,0
0.090002,0.0,-7.1e-05,-0.164841,0.0,0
0.090997,0.0,-7.1e-05,-0.054947,0.0,0
0.091998,0.0,-7.1e-05,-0.274719,0.0,0
0.092996,0.0,-7.1e-05,-0.274719,0.0,0
0.093996,0.0,-7.1e-05,-0.384613,0.0,0
0.094997,0.0,-7.1e-05,-0.274719,0.0,0
0.096,0.0,-7.1e-05,-0.164841,0.0,0
0.096997,0.0,-7.1e-05,-0.274719,0.0,0
0.097996,0.0,-7.1e-05,0.054947,0.0,0
0.098997,0.0,-7.1e-05,-0.054947,0.0,0
0.099993,0.0,-7.1e-05,-0.274719,0.0,0
0.100997,0.0,-7.1e-05,-0.054947,0.0,0
0.101997,0.0,-7.1e-05,0.054947,0.0,0
0.102996,0.0,-7.1e-05,-0.054947,0.0,0
0.103997,0.0,-7.1e-05,0.164841,0.0,0
0.104996,0.0,-7.1e-05,-0.384613,0.0,0
0.106001,0.0,-7.1e-05,-0.164841,0.0,0
0.106993,0.0,-7.1e-05,-0.274719,0.0,0
0.107996,0.0,-7.1e-05,-0.054947,0.0,0
0.108994,0.0,-7.1e-05,0.054947,0.0,0
0.109996,0.0,-7.1e-05,0.054947,0.0,0
0.111004,0.0,-7.1e-05,0.164841,0.0,0
0.111992,0.0,-7.1e-05,0.054947,0.0,0
0.112993,0.0,-7.1e-05,0.164841,0.0,0
0.113994,0.0,-7.1e-05,-0.054947,0.0,0
0.114999,0.0,-7.1e-05,-0.164841,0.0,0
0.116008,0.0,-7.1e-05,-0.164841,0.0,0
0.117001,0.0,-7.1e-05,-0.274719,0.0,0
0.118003,0.0,-7.1e-05,-0.054947,0.0,0
0.119003,0.0,-7.1e-05,-0.054947,0.0,0
0.120003,0.0,-7.1e-05,0.054947,0.0,0
0.121008,0.0,-7.1e-05,-0.164841,0.0,0
0.122004,0.0,-7.1e-05,0.054947,0.0,0
0.123004,0.0,-7.1e-05,-0.054947,0.0,0
0.124005,0.0,-7.1e-05,0.054947,0.0,0
0.125003,0.0,-7.1e-05,-0.054947,0.0,0
0.126004,0.0,-7.1e-05,-0.054947,0.0,0
0.127004,0.0,-7.1e-05,0.054947,0.0,0
0.128003,0.0,-7.1e-05,0.054947,0.0,0
0.129004,0.0,-7.1e-05,-0.384613,0.0,0
0.130008,0.0,-7.1e-05,-0.164841,0.0,0
0.131004,0.0,-7.1e-05,-0.384613,0.0,0
0.132008,0.0,-7.1e-05,-0.164841,0.0,0
0.133009,0.0,-7.1e-05,-0.164841,0.0,0
0.134003,0.0,-7.1e-05,0.054947,0.0,0
0.135008,0.0,-7.1e-05,-0.164841,0.0,0
0.136004,0.0,-7.1e-05,0.054947,0.0,0
0.137003,0.0,-7.1e-05,-0.274719,0.0,0
0.138004,0.0,-7.1e-05,0.054947,0.0,0
0.139006,0.0,-7.1e-05,-0.164841,0.0,0
0.140002,0.0,-7.1e-05,-0.054947,0.0,0
0.141004,0.0,-7.1e-05,-0.054947,0.0,0
0.142008,0.0,-7.1e-05,-0.164841,0.0,0
0.143004,0.0,-7.1e-05,-0.054947,0.0,0
0.144003,0.0,-7.1e-05,-0.054947,0.0,0
0.145003,0.0,-7.1e-05,-0.054947,0.0,0
0.146006,0.0,-7.1e-05,-0.164841,0.0,0
0.147007,0.0,-7.1e-05,-0.164841,0.0,0
0.148001,0.0,-7.1e-05,-0.054947,0.0,0
0.149003,0.0,-7.1e-05,-0.054947,0.0,0
0.150006,0.0,-7.1e-05,-0.164841,0.0,0
0.151006,0.0,-7.1e-05,-0.164841,0.0,0
0.152,0.0,-7.1e-05,0.054947,0.0,0
0.153005,0.0,-7.1e-05,-0.164841,0.0,0
0.154005,0.0,-7.1e-05,-0.164841,0.0,0
0.155,0.0,-7.1e-05,0.054947,0.0,0
0.156,0.0,-7.1e-05,-0.054947,0.0,0
0.157002,0.0,-7.1e-05,-0.054947,0.0,0
0.158002,0.0,-7.1e-05,-0.164841,0.0,0
0.159003,0.0,-7.1e-05,-0.164841,0.0,0
0.159999,0.0,-7.1e-05,0.054947,0.0,0
0.160999,0.0,-7.1e-05,-0.054947,0.0,0
0.161999,0.0,-7.1e-05,0.054947,0.0,0
0.163004,0.0,-7.1e-05,-0.164841,0.0,0
0.163997,0.0,-7.1e-05,-0.274719,0.0,0
0.164997,0.0,-7.1e-05,-0.054947,0.0,0
0.165997,0.0,-7.1e-05,-0.054947,0.0,0
0.167,0.0,-7.1e-05,-0.054947,0.0,0
0.168004,0.0,-7.1e-05,0.054947,0.0,0
0.169003,0.0,-7.1e-05,-0.054947,0.0,0
0.170003,0.0,-7.1e-05,0.054947,0.0,0
0.171002,0.0,-7.1e-05,0.054947,0.0,0
0.172002,0.0,-7.1e-05,-0.054947,0.0,0
0.173002,0.0,-7.1e-05,-0.054947,0.0,0
0.174007,0.0,-7.1e-05,-0.164841,0.0,0
0.175003,0.0,-7.1e-05,0.054947,0.0,0
0.176002,0.0,-7.1e-05,0.054947,0.0,0
0.177002,0.0,-7.1e-05,-0.054947,0.0,0
0.178002,0.0,-7.1e-05,-0.054947,0.0,0
0.179002,0.0,-7.1e-05,-0.054947,0.0,0
0.180001,0.0,-7.1e-05,0.054947,0.0,0
0.181002,0.0,-7.1e-05,0.054947,0.0,0
0.182,0.0,-7.1e-05,-0.054947,0.0,0
0.182999,0.0,-7.1e-05,-0.054947,0.0,0
0.183999,0.0,-7.1e-05,0.164841,0.0,0
0.185001,0.0,-7.1e-05,0.164841,0.0,0
0.186,0.0,-7.1e-05,0.054947,0.0,0
0.187005,0.0,-7.1e-05,0.494507,0.0,0
0.188004,0.0,-7.1e-05,-0.054947,0.0,0
0.189004,0.0,-7.1e-05,0.164841,0.0,0
0.189999,0.0,-7.1e-05,0.054947,0.0,0
0.191,0.0,-7.1e-05,0.054947,0.0,0
0.192003,0.0,-7.1e-05,0.054947,0.0,0
0.193004,0.0,-7.1e-05,0.164841,0.0,0
0.194004,0.0,-7.1e-05,0.164841,0.0,0
0.195004,0.0,-7.1e-05,0.164841,0.0,0
0.196004,0.0,-7.1e-05,0.054947,0.0,0
0.197004,0.0,-7.1e-05,0.054947,0.0,0
0.198008,0.0,-7.1e-05,-0.164841,0.0,0
0.199004,0.0,-7.1e-05,-0.054947,0.0,0
0.200005,0.0,-7.1e-05,0.054947,0.0,0
0.201006,0.0,-7.1e-05,0.054947,0.0,0
0.202005,0.0,-7.1e-05,0.274719,0.0,0
0.203005,0.0,-7.1e-05,0.054947,0.0,0
0.204002,0.0,-7.1e-05,0.274719,0.0,0
0.205004,0.0,-7.1e-05,0.164841,0.0,0
0.206004,0.0,-7.1e-05,-0.054947,0.0,0
0.207002,0.0,-7.1e-05,0.054947,0.0,0
0.208004,0.0,-7.1e-05,0.054947,0.0,0
0.209005,0.0,-7.1e-05,0.164841,0.0,0
0.210005,0.0,-7.1e-05,0.164841,0.0,0
0.211007,0.0,-7.1e-05,-0.164841,0.0,0
0.212003,0.0,-7.1e-05,0.164841,0.0,0
0.213003,0.0,-7.1e-05,0.164841,0.0,0
0.214004,0.0,-7.1e-05,0.054947,0.0,0
0.215003,0.0,-7.1e-05,0.054947,0.0,0
0.216005,0.0,-7.1e-05,-0.054947,0.0,0
0.217003,0.0,-7.1e-05,0.054947,0.0,0
0.218003,0.0,-7.1e-05,0.164841,0.0,0
0.219009,0.0,-7.1e-05,-0.164841,0.0,0
0.220005,0.0,-7.1e-05,0.164841,0.0,0
0.221005,0.0,-7.1e-05,0.054947,0.0,0
0.222002,0.0,-7.1e-05,0.164841,0.0,0
0.223002,0.0,-7.1e-05,0.164841,0.0,0
0.224,0.0,-7.1e-05,0.274719,0.0,0
0.225002,0.0,-7.1e-05,0.054947,0.0,0
0.226003,0.0,-7.1e-05,0.054947,0.0,0
0.227002,0.0,-7.1e-05,0.054947,0.0,0
0.228,0.0,-7.1e-05,-0.054947,0.0,0
0.229002,0.0,-7.1e-05,-0.054947,0.0,0
0.230002,0.0,-7.1e-05,0.054947,0.0,0
0.231002,0.0,-7.1e-05,-0.054947,0.0,0
0.232001,0.0,-7.1e-05,-0.054947,0.0,0
0.233002,0.0,-7.1e-05,0.164841,0.0,0
0.233999,0.0,-7.1e-05,-0.054947,0.0,0
0.235,0.0,-7.1e-05,-0.054947,0.0,0
0.236001,0.0,-7.1e-05,0.164841,0.0,0
0.237001,0.0,-7.1e-05,-0.054947,0.0,0
0.237998,0.0,-7.1e-05,0.274719,0.0,0
0.239,0.0,-7.1e-05,0.164841,0.0,0
0.239998,0.0,-7.1e-05,-0.054947,0.0,0
0.240998,0.0,-7.1e-05,-0.054947,0.0,0
0.242,0.0,-7.1e-05,0.054947,0.0,0
0.242998,0.0,-7.1e-05,0.164841,0.0,0
0.244,0.0,-7.1e-05,0.164841,0.0,0
0.244997,0.0,-7.1e-05,0.274719,0.0,0
0.245999,0.0,-7.1e-05,0.164841,0.0,0
0.246997,0.0,-7.1e-05,-0.054947,0.0,0
0.247998,0.0,-7.1e-05,0.164841,0.0,0
0.248997,0.0,-7.1e-05,0.054947,0.0,0
0.25,0.0,-7.1e-05,0.274719,0.0,0
0.251002,0.0,-7.1e-05,0.054947,0.0,0
0.251994,0.0,-7.1e-05,0.274719,0.0,0
0.252996,0.0,-7.1e-05,0.054947,0.0,0
0.253997,0.0,-7.1e-05,0.164841,0.0,0
0.254997,0.0,-7.1e-05,-0.054947,0.0,0
0.256,0.0,-7.1e-05,-0.054947,0.0,0
0.256996,0.0,-7.1e-05,0.054947,0.0,0
0.257999,0.0,-7.1e-05,-0.054947,0.0,0
0.258999,0.0,-7.1e-05,0.054947,0.0,0
0.259997,0.0,-7.1e-05,0.274719,0.0,0
0.260998,0.0,-7.1e-05,0.054947,0.0,0
0.261996,0.0,-7.1e-05,0.054947,0.0,0
0.262996,0.0,-7.1e-05,0.054947,0.0,0
