time_s,u,y,cr,pe,rmse
0.0,0.0,0.001646,0.054947,0.0,0
0.001003,0.0,0.001646,0.164841,0.0,0
0.002004,0.0,0.001646,0.164841,0.0,0
0.003003,0.0,0.001646,0.164841,0.0,0
0.004005,0.0,0.001646,0.054947,0.0,0
0.005007,0.0,0.001264,0.164841,0.0,0
0.006005,0.0,0.001264,0.164841,0.0,0
0.006994,0.0,0.001264,0.274719,0.0,0
0.007994,0.0,0.001264,0.274719,0.0,0
0.008998,0.0,0.001264,0.054947,0.0,0
0.009996,0.0,0.001264,0.164841,0.0,0
0.011,0.0,0.001264,0.054947,0.0,0
0.011993,0.0,0.001264,0.274719,0.0,0
0.013,0.0,0.001264,0.054947,0.0,0
0.014,0.0,0.001264,0.164841,0.0,0
0.015003,0.0,0.001264,0.164841,0.0,0
0.016003,0.0,0.001264,0.274719,0.0,0
0.017002,0.0,0.001264,0.164841,0.0,0
0.018003,0.0,0.001264,0.164841,0.0,0
0.019003,0.0,0.001264,0.164841,0.0,0
0.020002,0.0,0.001264,0.054947,0.0,0
0.021001,0.0,0.001264,0.164841,0.0,0
0.022,0.0,0.001264,0.054947,0.0,0
0.023002,0.0,0.001264,0.054947,0.0,0
0.024001,0.0,0.001264,0.054947,0.0,0
0.025003,0.0,0.001264,0.164841,0.0,0
0.026003,0.0,0.001264,0.054947,0.0,0
0.027003,0.0,0.001264,0.054947,0.0,0
0.028005,0.0,0.001264,0.054947,0.0,0
0.029005,0.0,0.001264,0.054947,0.0,0
0.030005,0.0,0.001264,0.054947,0.0,0
0.031003,0.0,0.001264,0.054947,0.0,0
0.032002,0.0,0.001264,0.054947,0.0,0
0.033002,0.0,0.001264,0.054947,0.0,0
0.034002,0.0,0.001264,0.054947,0.0,0
0.035006,0.0,0.001264,-0.054947,0.0,0
0.036004,0.0,0.001264,0.054947,0.0,0
0.037003,0.0,0.001264,0.054947,0.0,0
0.038005,0.0,0.001264,0.054947,0.0,0
0.039006,0.0,0.001264,0.054947,0.0,0
0.040007,0.0,0.000883,0.054947,0.0,0
0.041001,0.0,0.000883,-0.054947,0.0,0
0.042001,0.0,0.000883,-0.054947,0.0,0
0.042995,0.0,0.000883,0.054947,0.0,0
0.043999,0.0,0.000883,0.054947,0.0,0
0.044998,0.0,0.000883,0.164841,0.0,0
0.045997,0.0,0.000883,0.054947,0.0,0
0.046998,0.0,0.000883,-0.054947,0.0,0
0.048002,0.0,0.000883,0.164841,0.0,0
0.049003,0.0,0.000883,0.054947,0.0,0
0.050008,0.0,0.000883,0.054947,0.0,0
0.051008,0.0,0.000883,0.054947,0.0,0
0.052008,0.0,0.000883,0.054947,0.0,0
0.053002,0.0,0.000883,-0.054947,0.0,0
0.054001,0.0,0.000883,-0.054947,0.0,0
0.055002,0.0,0.000883,-0.054947,0.0,0
0.056003,0.0,0.000883,-0.054947,0.0,0
0.057001,0.0,0.000883,-0.164841,0.0,0
0.058001,0.0,0.000883,-0.054947,0.0,0
0.059001,0.0,0.000883,-0.054947,0.0,0
0.060002,0.0,0.000883,-0.054947,0.0,0
0.061001,0.0,0.000883,-0.054947,0.0,0
0.062002,0.0,0.000883,-0.054947,0.0,0
0.063001,0.0,0.000883,-0.054947,0.0,0
0.064002,0.0,0.000883,-0.054947,0.0,0
0.065002,0.0,0.000883,-0.054947,0.0,0
0.066003,0.0,0.000883,-0.054947,0.0,0
0.067005,0.0,0.000883,0.054947,0.0,0
0.068,0.0,0.000883,-0.054947,0.0,0
0.069,0.0,0.000883,-0.054947,0.0,0
0.07,0.0,0.000883,-0.054947,0.0,0
0.071,0.0,0.000883,-0.054947,0.0,0
0.072001,0.0,0.000883,-0.054947,0.0,0
0.072998,0.0,0.000883,-0.164841,0.0,0
0.074,0.0,0.000883,-0.054947,0.0,0
0.075,0.0,0.000883,-0.054947,0.0,0
0.076003,0.0,0.000883,0.054947,0.0,0
0.076999,0.0,0.000501,-0.054947,0.0,0
0.078001,0.0,0.000501,-0.054947,0.0,0
0.079001,0.0,0.000501,-0.054947,0.0,0
0.079997,0.0,0.000501,-0.054947,0.0,0
0.080999,0.0,0.000501,-0.054947,0.0,0
0.081999,0.0,0.000501,0.054947,0.0,0
0.083,0.0,0.000501,-0.054947,0.0,0
0.083997,0.0,0.000501,-0.054947,0.0,0
0.084998,0.0,0.000501,-0.054947,0.0,0
0.086002,0.0,0.000501,-0.054947,0.0,0
0.087002,0.0,0.000501,-0.054947,0.0,0
0.088001,0.0,0.000501,-0.054947,0.0,0
0.089001,0.0,0.000501,-0.054947,0.0,0
0.090003,0.0,0.000501,-0.054947,0.0,0
0.090997,0.0,0.000501,-0.164841,0.0,0
0.092004,0.0,0.000501,-0.054947,0.0,0
0.092997,0.0,0.000501,0.054947,0.0,0
0.094,0.0,0.000501,-0.054947,0.0,0
0.094994,0.0,0.000501,-0.164841,0.0,0
0.095999,0.0,0.000501,-0.054947,0.0,0
0.097003,0.0,0.000501,-0.054947,0.0,0
0.097994,0.0,0.00012,-0.164841,0.0,0
0.098994,0.0,0.00012,-0.054947,0.0,0
0.099993,0.0,0.00012,-0.054947,0.0,0
0.100994,0.0,0.00012,-0.054947,0.0,0
0.101994,0.0,0.00012,-0.054947,0.0,0
0.102993,0.0,0.00012,-0.054947,0.0,0
0.103994,0.0,0.00012,-0.054947,0.0,0
0.105005,0.0,0.00012,0.054947,0.0,0
0.106004,0.0,0.00012,-0.164841,0.0,0
0.107005,0.0,0.00012,-0.054947,0.0,0
0.107993,0.0,0.00012,-0.054947,0.0,0
0.108995,0.0,0.00012,0.054947,0.0,0
0.109993,0.0,0.00012,-0.164841,0.0,0
0.11099,0.0,0.00012,-0.164841,0.0,0
0.111994,0.0,0.00012,0.054947,0.0,0
0.112993,0.0,-0.000262,-0.054947,0.0,0
0.114005,0.0,-0.000262,-0.054947,0.0,0
0.115006,0.0,-0.000262,-0.054947,0.0,0
0.116006,0.0,-0.000262,-0.054947,0.0,0
0.117005,0.0,-0.000262,-0.054947,0.0,0
0.118005,0.0,-0.000262,0.054947,0.0,0
0.119006,0.0,-0.000262,0.054947,0.0,0
0.120006,0.0,-0.000262,-0.054947,0.0,0
0.121009,0.0,-0.000262,0.054947,0.0,0
0.122008,0.0,-0.000262,0.054947,0.0,0
0.123005,0.0,-0.000643,-0.054947,0.0,0
0.123988,0.0,-0.000643,-0.054947,0.0,0
0.124989,0.0,-0.000643,0.054947,0.0,0
0.125988,0.0,-0.000643,-0.054947,0.0,0
0.127,0.0,-0.000643,0.054947,0.0,0
0.127998,0.0,-0.000643,-0.054947,0.0,0
0.129,0.0,-0.000643,0.054947,0.0,0
0.130001,0.0,-0.000643,0.054947,0.0,0
0.131001,0.0,-0.000643,0.054947,0.0,0
0.132002,0.0,-0.000643,0.054947,0.0,0
0.133003,0.0,-0.000643,0.054947,0.0,0
0.134005,0.0,-0.000643,0.054947,0.0,0
0.135003,0.0,-0.000643,0.054947,0.0,0
0.136005,0.0,-0.000643,0.054947,0.0,0
0.137003,0.0,-0.000643,-0.054947,0.0,0
0.138004,0.0,-0.000643,0.054947,0.0,0
0.139003,0.0,-0.000643,0.054947,0.0,0
0.140001,0.0,-0.000643,-0.054947,0.0,0
0.141002,0.0,-0.000643,-0.054947,0.0,0
0.142002,0.0,-0.000643,-0.054947,0.0,0
0.143006,0.0,-0.000643,0.054947,0.0,0
0.144003,0.0,-0.000643,0.164841,0.0,0
0.145002,0.0,-0.000643,-0.054947,0.0,0
0.145999,0.0,-0.000643,0.164841,0.0,0
0.146999,0.0,-0.000643,0.274719,0.0,0
0.148002,0.0,-0.000643,0.054947,0.0,0
0.149006,0.0,-0.000643,0.054947,0.0,0
0.149998,0.0,-0.000643,0.164841,0.0,0
0.151,0.0,-0.000643,0.054947,0.0,0
0.152003,0.0,-0.000643,0.054947,0.0,0
0.152998,0.0,-0.000643,0.164841,0.0,0
0.153999,0.0,-0.000643,0.164841,0.0,0
0.154998,0.0,-0.000643,0.164841,0.0,0
0.155998,0.0,-0.000643,-0.054947,0.0,0
0.156998,0.0,-0.000643,-0.054947,0.0,0
0.158002,0.0,-0.000643,0.054947,0.0,0
0.159004,0.0,-0.000643,0.054947,0.0,0
0.160007,0.0,-0.000643,0.054947,0.0,0
0.161004,0.0,-0.000643,0.054947,0.0,0
0.161996,0.0,-0.000643,0.164841,0.0,0
0.162997,0.0,-0.000643,0.164841,0.0,0
0.164001,0.0,-0.000643,0.054947,0.0,0
0.165002,0.0,-0.000643,0.164841,0.0,0
0.166006,0.0,-0.000643,0.054947,0.0,0
0.167006,0.0,-0.000262,0.054947,0.0,0
0.168005,0.0,-0.000262,0.054947,0.0,0
0.169003,0.0,-0.000262,0.054947,0.0,0
0.170006,0.0,-0.000262,0.054947,0.0,0
0.171005,0.0,-0.000262,0.054947,0.0,0
0.172005,0.0,-0.000262,0.054947,0.0,0
0.173002,0.0,-0.000262,0.054947,0.0,0
0.173997,0.0,-0.000262,0.274719,0.0,0
0.175003,0.0,-0.000262,0.164841,0.0,0
0.176003,0.0,-0.000262,0.164841,0.0,0
0.177007,0.0,-0.000262,0.164841,0.0,0
0.178006,0.0,-0.000262,0.054947,0.0,0
0.179006,0.0,-0.000262,-0.054947,0.0,0
0.180007,0.0,-0.000262,0.054947,0.0,0
0.181008,0.0,-0.000262,0.164841,0.0,0
0.182008,0.0,-0.000262,-0.054947,0.0,0
0.18301,0.0,-0.000262,0.054947,0.0,0
0.18401,0.0,-0.000262,0.054947,0.0,0
0.185008,0.0,-0.000262,0.054947,0.0,0
0.186011,0.0,-0.000262,0.054947,0.0,0
0.187008,0.0,-0.000262,0.164841,0.0,0
0.188009,0.0,-0.000262,0.054947,0.0,0
0.189009,0.0,-0.000262,0.054947,0.0,0
0.190009,0.0,-0.000262,0.164841,0.0,0
0.191006,0.0,-0.000262,0.054947,0.0,0
0.192006,0.0,-0.000262,0.054947,0.0,0
0.193007,0.0,-0.000262,0.164841,0.0,0
0.194006,0.0,-0.000262,0.054947,0.0,0
0.195006,0.0,-0.000262,-0.054947,0.0,0
0.196008,0.0,-0.000262,0.054947,0.0,0
0.197007,0.0,-0.000262,0.164841,0.0,0
0.198008,0.0,-0.000262,0.054947,0.0,0
0.199007,0.0,-0.000262,0.054947,0.0,0
0.200008,0.0,-0.000262,0.054947,0.0,0
0.201009,0.0,-0.000262,0.054947,0.0,0
0.202006,0.0,-0.000262,0.054947,0.0,0
0.203006,0.0,-0.000262,0.054947,0.0,0
0.204007,0.0,-0.000262,0.054947,0.0,0
0.205006,0.0,-0.000262,0.054947,0.0,0
0.206007,0.0,-0.000262,0.054947,0.0,0
0.207005,0.0,-0.000262,0.054947,0.0,0
0.208004,0.0,-0.000262,-0.054947,0.0,0
0.209006,0.0,-0.000262,0.054947,0.0,0
0.210007,0.0,-0.000262,0.164841,0.0,0
0.211007,0.0,-0.000262,-0.054947,0.0,0
0.212008,0.0,-0.000262,0.054947,0.0,0
0.213004,0.0,-0.000262,0.164841,0.0,0
0.214003,0.0,0.00012,0.054947,0.0,0
0.215003,0.0,0.00012,0.164841,0.0,0
0.216002,0.0,0.00012,0.054947,0.0,0
0.217004,0.0,0.00012,0.054947,0.0,0
0.218004,0.0,0.00012,0.054947,0.0,0
0.219005,0.0,0.00012,0.164841,0.0,0
0.22,0.0,0.00012,0.164841,0.0,0
0.221002,0.0,0.00012,0.054947,0.0,0
0.222003,0.0,0.00012,-0.054947,0.0,0
0.223003,0.0,0.00012,0.164841,0.0,0
0.223999,0.0,0.00012,0.054947,0.0,0
0.225001,0.0,0.00012,0.054947,0.0,0
0.225998,0.0,0.00012,-0.054947,0.0,0
0.227001,0.0,0.00012,0.054947,0.0,0
0.228002,0.0,0.00012,0.054947,0.0,0
0.229002,0.0,0.00012,0.054947,0.0,0
0.230002,0.0,0.00012,0.054947,0.0,0
0.230999,0.0,0.00012,0.164841,0.0,0
0.231998,0.0,0.00012,0.054947,0.0,0
0.232996,0.0,0.000501,0.054947,0.0,0
0.234,0.0,0.000501,-0.054947,0.0,0
0.234998,0.0,0.000501,0.164841,0.0,0
0.235998,0.0,0.000501,0.164841,0.0,0
0.236998,0.0,0.000501,0.164841,0.0,0
0.237997,0.0,0.000501,0.164841,0.0,0
0.238997,0.0,0.000501,0.054947,0.0,0
0.239996,0.0,0.000501,0.054947,0.0,0
0.240997,0.0,0.000501,-0.054947,0.0,0
0.241996,0.0,0.000501,0.054947,0.0,0
0.242996,0.0,0.000501,0.164841,0.0,0
0.243997,0.0,0.000501,0.054947,0.0,0
0.245,0.0,0.000501,-0.054947,0.0,0
0.246001,0.0,0.000501,-0.054947,0.0,0
0.246996,0.0,0.000501,0.054947,0.0,0
0.247995,0.0,0.000501,0.054947,0.0,0
0.248995,0.0,0.000501,0.054947,0.0,0
0.249993,0.0,0.000501,0.054947,0.0,0
0.250993,0.0,0.000501,0.164841,0.0,0
0.251994,0.0,0.000501,0.054947,0.0,0
0.252993,0.0,0.000501,0.054947,0.0,0
0.254005,0.0,0.000501,0.054947,0.0,0
0.255004,0.0,0.000501,0.054947,0.0,0
0.255998,0.0,0.000501,-0.054947,0.0,0
0.256993,0.0,0.000501,0.054947,0.0,0
0.257998,0.0,0.000501,-0.054947,0.0,0
0.258999,0.0,0.000501,-0.054947,0.0,0
0.260003,0.0,0.000501,0.164841,0.0,0
0.261008,0.0,0.000501,-0.054947,0.0,0
0.262008,0.0,0.000501,-0.054947,0.0,0
0.263008,0.0,0.000501,-0.054947,0.0,0
0.264008,0.0,0.000501,-0.054947,0.0,0
0.265003,0.0,0.000501,0.054947,0.0,0
0.266008,0.0,0.000501,-0.054947,0.0,0
0.267008,0.0,0.000501,-0.054947,0.0,0
0.268005,0.0,0.000501,0.054947,0.0,0
0.269004,0.0,0.00012,0.054947,0.0,0
0.270004,0.0,0.00012,0.054947,0.0,0
0.271004,0.0,0.00012,0.054947,0.0,0
0.272005,0.0,0.00012,0.054947,0.0,0
0.273005,0.0,0.00012,0.054947,0.0,0
0.274003,0.0,0.00012,-0.054947,0.0,0
0.275008,0.0,0.00012,0.054947,0.0,0
0.276004,0.0,0.00012,0.274719,0.0,0
0.277008,0.0,0.00012,0.054947,0.0,0
0.278006,0.0,0.00012,0.054947,0.0,0
0.278989,0.0,0.00012,-0.054947,0.0,0
0.279991,0.0,0.000501,-0.054947,0.0,0
0.281002,0.0,0.000501,0.054947,0.0,0
0.282002,0.0,0.000501,0.054947,0.0,0
0.283006,0.0,0.000501,-0.054947,0.0,0
0.284004,0.0,0.000501,0.054947,0.0,0
0.285004,0.0,0.000501,0.054947,0.0,0
0.286003,0.0,0.00012,0.054947,0.0,0
0.287004,0.0,0.00012,0.054947,0.0,0
0.288001,0.0,0.00012,0.054947,0.0,0
0.289006,0.0,0.00012,0.054947,0.0,0
0.290004,0.0,0.00012,0.054947,0.0,0
0.291006,0.0,0.00012,0.054947,0.0,0
0.292005,0.0,0.00012,-0.054947,0.0,0
0.293007,0.0,0.00012,0.054947,0.0,0
0.294004,0.0,0.00012,0.054947,0.0,0
0.295007,0.0,0.00012,0.054947,0.0,0
0.295997,0.0,0.00012,-0.054947,0.0,0
0.297001,0.0,0.00012,0.054947,0.0,0
0.297997,0.0,0.00012,-0.054947,0.0,0
0.298998,0.0,0.00012,-0.054947,0.0,0
0.300003,0.0,0.00012,0.054947,0.0,0
0.301003,0.0,0.00012,0.054947,0.0,0
0.301999,0.0,0.00012,0.164841,0.0,0
0.303002,0.0,0.00012,0.054947,0.0,0
0.303998,0.0,0.00012,-0.054947,0.0,0
0.304997,0.0,0.00012,-0.054947,0.0,0
0.305999,0.0,0.00012,0.054947,0.0,0
0.307,0.0,0.00012,0.054947,0.0,0
0.307997,0.0,0.00012,-0.164841,0.0,0
0.309001,0.0,0.00012,0.054947,0.0,0
0.31,0.0,0.00012,0.054947,0.0,0
0.311003,0.0,0.00012,0.054947,0.0,0
0.312003,0.0,0.00012,0.054947,0.0,0
0.312999,0.0,0.00012,-0.054947,0.0,0
0.314002,0.0,0.00012,-0.054947,0.0,0
0.315,0.0,0.00012,0.054947,0.0,0
0.315995,0.0,0.00012,-0.054947,0.0,0
0.317,0.0,0.00012,0.054947,0.0,0
