time_s,u,y,cr,pe,rmse
0.0,0.0,-0.002168,-0.714279,0.0,0
0.001005,0.0,-0.002168,-0.274719,0.0,0
0.002004,0.0,-0.002168,-0.274719,0.0,0
0.003005,0.0,-0.002168,-0.604401,0.0,0
0.004004,0.0,-0.002168,-0.384613,0.0,0
0.005009,0.0,-0.002168,-0.164841,0.0,0
0.006009,0.0,-0.002168,-0.824173,0.0,0
0.007006,0.0,-0.002168,-0.604401,0.0,0
0.008007,0.0,-0.001787,-0.604401,0.0,0
0.009007,0.0,-0.001787,-0.274719,0.0,0
0.010008,0.0,-0.001787,-0.164841,0.0,0
0.011003,0.0,-0.001406,-0.274719,0.0,0
0.012003,0.0,-0.001406,-0.274719,0.0,0
0.013003,0.0,-0.001406,-0.274719,0.0,0
0.014004,0.0,-0.001024,-0.274719,0.0,0
0.015005,0.0,-0.000643,-0.384613,0.0,0
0.016006,0.0,-0.000643,-0.054947,0.0,0
0.017002,0.0,-0.000261,-0.274719,0.0,0
0.018003,0.0,0.00012,-0.384613,0.0,0
0.019003,0.0,0.00012,0.054947,0.0,0
0.020003,0.0,0.000502,-0.164841,0.0,0
0.021001,0.0,0.000883,-0.274719,0.0,0
0.022001,0.0,0.000883,-0.274719,0.0,0
0.023005,0.0,0.000883,-0.494507,0.0,0
0.024005,0.0,0.000883,-0.274719,0.0,0
0.025007,0.0,0.001646,-0.274719,0.0,0
0.026001,0.0,0.001646,-0.604401,0.0,0
0.027005,0.0,0.001646,-0.164841,0.0,0
0.028004,0.0,0.002028,-0.604401,0.0,0
0.029001,0.0,0.002028,-0.274719,0.0,0
0.030001,0.0,0.002028,-0.274719,0.0,0
0.031001,0.0,0.002028,-0.274719,0.0,0
0.032002,0.0,0.002028,-0.164841,0.0,0
0.033,0.0,0.002028,-0.274719,0.0,0
0.034004,0.0,0.001646,-0.164841,0.0,0
0.035004,0.0,0.001646,-0.164841,0.0,0
0.036006,0.0,0.001646,-0.274719,0.0,0
0.037003,0.0,0.001646,-0.384613,0.0,0
0.038,0.0,0.000883,-0.384613,0.0,0
