time_s,u,y,cr,pe,rmse
0.0,-0.0,0.001455,0.274719,0.076108,0
0.001005,-0.0,0.001455,0.164841,0.075395,0
0.002007,-0.0,0.001455,0.054947,0.074026,0
0.003012,-0.0,0.001455,0.164841,0.072077,0
0.004008,-0.0,0.001455,0.164841,0.069623,0
0.005007,-0.0,0.001455,0.164841,0.066734,0
0.00601,-0.0,0.001455,0.164841,0.063481,0
0.007005,-0.0,0.001455,0.054947,0.059928,0
0.008009,-0.0,0.001455,0.054947,0.05614,0
0.009011,-0.0,0.001455,0.164841,0.052175,0
0.010005,-0.0,0.001455,0.164841,0.048087,0
0.011007,-0.0,0.001455,0.054947,0.043929,0
0.012012,-0.0,0.001455,-0.054947,0.039745,0
0.013009,-0.0,0.001455,0.054947,0.03558,0
0.01401,-0.0,0.001455,0.164841,0.031471,0
0.015006,-0.0,0.001455,0.164841,0.027452,0
0.016006,-0.0,0.001074,0.054947,0.023553,0
0.017011,-0.0,0.001074,-0.054947,0.019801,0
0.018004,-0.0,0.001074,0.054947,0.016217,0
0.019004,-0.0,0.001074,0.164841,0.012819,0
0.020007,-0.0,0.001074,0.164841,0.009623,0
0.021008,-0.0,0.001074,0.054947,0.00664,0
0.022007,-0.0,0.001074,0.054947,0.003877,0
0.023009,-0.0,0.001074,0.054947,0.001342,0
0.024008,-0.0,0.001074,0.054947,-0.000964,0
0.025,-0.0,0.001074,0.054947,-0.003041,0
0.026016,-0.0,0.001074,0.164841,-0.00489,0
0.027015,-0.0,0.001074,0.164841,-0.006516,0
0.028012,-0.0,0.001074,0.054947,-0.007924,0
0.029013,-0.0,0.001074,0.164841,-0.009121,0
0.03001,-0.0,0.001074,-0.054947,-0.010117,0
0.031009,-0.0,0.001074,-0.054947,-0.01092,0
0.032013,-0.0,0.001074,0.164841,-0.011542,0
0.033011,-0.0,0.001074,0.054947,-0.011993,0
0.034009,-0.0,0.001074,-0.054947,-0.012287,0
0.035009,-0.0,0.001074,-0.054947,-0.012434,0
0.036008,-0.0,0.001074,-0.054947,-0.012448,0
0.037009,-0.0,0.001074,0.054947,-0.012341,0
0.038008,-0.0,0.001074,0.054947,-0.012126,0
0.039008,-0.0,0.001074,-0.054947,-0.011815,0
0.040008,-0.0,0.001074,-0.054947,-0.01142,0
0.041011,-0.0,0.001074,-0.164841,-0.010953,0
0.042014,-0.0,0.001074,0.164841,-0.010426,0
0.043015,-0.0,0.001074,0.164841,-0.009849,0
0.044014,-0.0,0.001074,0.164841,-0.009232,0
0.045009,-0.0,0.001074,0.054947,-0.008586,0
0.046008,-0.0,0.001074,-0.054947,-0.007919,0
0.047009,-0.0,0.001074,0.054947,-0.00724,0
0.048007,-0.0,0.001074,-0.054947,-0.006556,0
0.049009,-0.0,0.000693,-0.054947,-0.005875,0
0.050012,-0.0,0.000693,-0.054947,-0.005202,0
0.051006,-0.0,0.000693,0.054947,-0.004543,0
0.052008,-0.0,0.000693,-0.054947,-0.003904,0
0.053009,-0.0,0.000693,-0.054947,-0.003288,0
0.054011,-0.0,0.000693,-0.054947,-0.0027,0
0.055008,-0.0,0.000693,0.054947,-0.002142,0
0.056006,-0.0,0.000693,0.164841,-0.001616,0
0.057008,-0.0,0.000693,-0.054947,-0.001125,0
0.058006,-0.0,0.000693,-0.054947,-0.000671,0
0.059006,-0.0,0.000693,-0.054947,-0.000253,0
0.060009,-0.0,0.000693,-0.054947,0.000127,0
0.061009,-0.0,0.000693,-0.164841,0.00047,0
0.062003,-0.0,0.000693,-0.054947,0.000775,0
0.063007,-0.0,0.000693,0.054947,0.001044,0
0.064004,-0.0,0.000693,-0.054947,0.001277,0
0.065006,-0.0,0.000693,0.054947,0.001476,0
0.066006,-0.0,0.000693,0.054947,0.001642,0
0.067004,-0.0,0.000693,-0.054947,0.001775,0
0.068005,-0.0,0.000693,0.054947,0.00188,0
0.069004,-0.0,0.000693,0.054947,0.001956,0
0.070009,-0.0,0.000693,-0.164841,0.002006,0
0.071004,-0.0,0.000693,-0.054947,0.002032,0
0.072004,-0.0,0.000693,-0.054947,0.002036,0
0.073004,-0.0,0.000693,-0.054947,0.00202,0
0.074005,-0.0,0.000693,-0.054947,0.001986,0
0.075003,-0.0,0.000693,-0.054947,0.001937,0
0.076007,-0.0,0.000693,-0.054947,0.001873,0
0.077003,-0.0,0.000693,-0.054947,0.001798,0
0.078008,-0.0,0.000693,0.054947,0.001712,0
0.079003,-0.0,0.000693,-0.054947,0.001619,0
0.079999,-0.0,0.000693,-0.054947,0.001518,0
0.081,-0.0,0.000693,-0.054947,0.001413,0
0.082,-0.0,0.000693,-0.054947,0.001304,0
0.083,-0.0,0.000693,-0.054947,0.001193,0
0.084,-0.0,0.000693,-0.054947,0.001081,0
0.085,-0.0,0.000693,-0.054947,0.00097,0
0.085999,-0.0,0.000693,-0.054947,0.00086,0
0.087002,-0.0,0.000693,0.054947,0.000752,0
0.088,-0.0,0.000693,-0.054947,0.000647,0
0.089002,-0.0,0.000693,0.054947,0.000546,0
0.089999,-0.0,0.000693,-0.054947,0.000449,0
0.091002,-0.0,0.000693,0.054947,0.000358,0
