time_s,u,y,cr,pe,rmse
0.0,-0.0,-0.001978,-0.164841,0.076108,0
0.001005,-0.0,-0.001978,-0.054947,0.075395,0
0.002005,-0.0,-0.001978,-0.164841,0.074026,0
0.002998,-0.0,-0.001978,-0.164841,0.072077,0
0.003999,-0.0,-0.001978,-0.164841,0.069623,0
0.005,-0.0,-0.001978,-0.164841,0.066734,0
0.006004,-0.0,-0.001978,-0.164841,0.063481,0
0.007004,-0.0,-0.001978,-0.384613,0.059929,0
0.008001,-0.0,-0.001978,-0.274719,0.05614,0
0.009003,-0.0,-0.001978,-0.164841,0.052175,0
0.010003,-0.0,-0.001978,-0.274719,0.048088,0
0.011003,-0.0,-0.001978,-0.164841,0.043929,0
0.012003,-0.0,-0.001978,-0.274719,0.039745,0
0.013003,-0.0,-0.001978,-0.384613,0.03558,0
0.014006,-0.0,-0.001978,-0.384613,0.031471,0
0.015001,-0.0,-0.001978,-0.384613,0.027452,0
0.016003,-0.0,-0.001597,-0.274719,0.023553,0
0.017007,-0.0,-0.001597,-0.384613,0.019801,0
0.018006,-0.0,-0.001597,-0.384613,0.016217,0
0.019005,-0.0,-0.001597,-0.384613,0.012819,0
0.020005,-0.0,-0.001597,-0.384613,0.009623,0
0.021002,-0.0,-0.001215,-0.274719,0.00664,0
0.022002,-0.0,-0.001215,-0.274719,0.003878,0
0.022999,-0.0,-0.001215,-0.384613,0.001342,0
0.024,-0.0,-0.001215,-0.274719,-0.000964,0
0.024997,-0.0,-0.000834,-0.494507,-0.003041,0
0.026,-0.0,-0.000834,-0.384613,-0.00489,0
0.026998,-0.0,-0.000834,-0.384613,-0.006516,0
0.027999,-0.0,-0.000452,-0.274719,-0.007924,0
0.028997,-0.0,-0.000452,-0.274719,-0.009121,0
0.029998,-0.0,-0.000452,-0.494507,-0.010117,0
0.031,-0.0,-7.1e-05,-0.274719,-0.01092,0
0.032001,-0.0,-7.1e-05,-0.274719,-0.011542,0
0.032996,-0.0,-7.1e-05,-0.274719,-0.011993,0
0.034006,-0.0,-7.1e-05,-0.164841,-0.012287,0
0.034999,-0.0,-7.1e-05,-0.274719,-0.012434,0
0.036002,-0.0,0.000311,-0.164841,-0.012448,0
0.036998,-0.0,0.000311,-0.384613,-0.012341,0
0.037996,-0.0,0.000311,-0.274719,-0.012126,0
0.039001,-0.0,0.000311,-0.164841,-0.011815,0
0.040001,-0.0,0.000311,-0.164841,-0.01142,0
0.041004,-0.0,0.000311,-0.054947,-0.010953,0
0.042002,-0.0,-7.1e-05,-0.384613,-0.010426,0
0.043001,-0.0,-7.1e-05,-0.054947,-0.009849,0
0.043997,-0.0,-7.1e-05,-0.274719,-0.009232,0
0.045004,-0.0,-7.1e-05,-0.054947,-0.008586,0
0.046004,-0.0,-7.1e-05,-0.384613,-0.007919,0
0.047003,-0.0,-7.1e-05,-0.164841,-0.00724,0
0.048,-0.0,-7.1e-05,-0.384613,-0.006556,0
0.049,-0.0,-7.1e-05,-0.164841,-0.005875,0
0.050001,-0.0,-7.1e-05,-0.274719,-0.005202,0
0.051003,-0.0,-7.1e-05,-0.164841,-0.004543,0
0.051999,-0.0,-7.1e-05,-0.384613,-0.003904,0
0.052997,-0.0,-7.1e-05,-0.164841,-0.003288,0
0.054003,-0.0,-7.1e-05,-0.164841,-0.0027,0
0.055001,-0.0,-7.1e-05,-0.274719,-0.002142,0
0.056002,-0.0,-7.1e-05,-0.164841,-0.001616,0
0.057002,-0.0,-7.1e-05,-0.274719,-0.001126,0
0.057996,-0.0,-7.1e-05,-0.164841,-0.000671,0
0.058997,-0.0,-7.1e-05,-0.384613,-0.000253,0
0.059998,-0.0,-7.1e-05,-0.164841,0.000127,0
0.061001,-0.0,-7.1e-05,-0.274719,0.00047,0
0.062001,-0.0,-7.1e-05,-0.384613,0.000775,0
0.062995,-0.0,-7.1e-05,-0.164841,0.001044,0
0.063995,-0.0,-7.1e-05,-0.274719,0.001277,0
0.064995,-0.0,-7.1e-05,-0.384613,0.001476,0
0.065995,-0.0,-7.1e-05,-0.274719,0.001642,0
0.066995,-0.0,-7.1e-05,-0.274719,0.001775,0
0.067995,-0.0,-7.1e-05,-0.164841,0.00188,0
0.068995,-0.0,-7.1e-05,-0.274719,0.001956,0
0.069994,-0.0,-7.1e-05,-0.384613,0.002006,0
0.070997,-0.0,-7.1e-05,-0.164841,0.002032,0
0.071996,-0.0,-7.1e-05,-0.274719,0.002036,0
0.072995,-0.0,-7.1e-05,-0.164841,0.00202,0
0.073992,-0.0,-7.1e-05,-0.274719,0.001986,0
0.074994,-0.0,-7.1e-05,-0.274719,0.001937,0
0.075993,-0.0,-7.1e-05,-0.274719,0.001873,0
0.076994,-0.0,-7.1e-05,-0.164841,0.001798,0
0.077993,-0.0,-7.1e-05,-0.274719,0.001712,0
