time_s,u,y,ae,pe,rmse
1.290011,-0.0,0.00012,-0.00012,-0.0,0
1.291011,-0.0,0.00012,-0.00012,-0.0,0
1.292012,-0.0,0.00012,-0.00012,-0.0,0
1.293009,-0.0,0.00012,-0.00012,-0.0,0
1.294009,-0.0,0.00012,-0.00012,-0.0,0
1.29501,-0.0,0.00012,-0.00012,-0.0,0
1.296008,-0.0,0.00012,-0.00012,-0.0,0
1.297008,-0.0,0.00012,-0.00012,-0.0,0
1.298011,-0.0,0.00012,-0.00012,-0.0,0
1.299015,-0.0,0.00012,-0.00012,-0.0,0
1.30002,-0.0,0.00012,-0.00012,-0.0,0
1.301015,-0.0,0.00012,-0.00012,-0.0,0
1.302013,-0.0,-0.000261,0.000261,-0.0,0
1.303018,-0.0,-0.000261,0.000261,-0.0,0
1.304018,-0.0,-0.000261,0.000261,-0.0,0
1.305017,-0.0,-0.000261,0.000261,-0.0,0
1.306014,-0.0,-0.000261,0.000261,-0.0,0
1.307018,-0.0,0.00012,-0.00012,-0.0,0
1.308016,-0.0,0.00012,-0.00012,-0.0,0
1.309016,-0.0,0.00012,-0.00012,-0.0,0
1.310017,-0.0,0.00012,-0.00012,-0.0,0
1.311016,-0.0,0.00012,-0.00012,-0.0,0
1.312016,-0.0,0.00012,-0.00012,-0.0,0
1.313014,-0.0,0.00012,-0.00012,-0.0,0
1.314011,-0.0,0.00012,-0.00012,-0.0,0
1.315014,-0.0,0.00012,-0.00012,-0.0,0
1.316013,-0.0,0.00012,-0.00012,-0.0,0
1.317015,-0.0,0.00012,-0.00012,-0.0,0
1.318015,-0.0,0.00012,-0.00012,-0.0,0
1.319017,-0.0,0.00012,-0.00012,-0.0,0
1.320014,-0.0,0.00012,-0.00012,-0.0,0
1.321017,-0.0,0.00012,-0.00012,-0.0,0
1.322015,-0.0,0.00012,-0.00012,-0.0,0
1.323018,-0.0,-0.000261,0.000261,-0.0,0
1.324016,-0.0,-0.000261,0.000261,-0.0,0
1.325015,-0.0,-0.000261,0.000261,-0.0,0
1.326013,-0.0,-0.000261,0.000261,-0.0,0
1.327016,-0.0,-0.000261,0.000261,-0.0,0
1.328014,-0.0,0.00012,-0.00012,-0.0,0
1.329014,-0.0,0.00012,-0.00012,-0.0,0
1.330013,-0.0,0.00012,-0.00012,-0.0,0
1.331013,-0.0,0.00012,-0.00012,-0.0,0
1.33201,-0.0,0.00012,-0.00012,-0.0,0
1.333013,-0.0,0.00012,-0.00012,-0.0,0
1.334012,-0.0,0.00012,-0.00012,-0.0,0
1.335011,-0.0,0.00012,-0.00012,-0.0,0
1.336012,-0.0,0.00012,-0.00012,-0.0,0
1.337011,-0.0,0.00012,-0.00012,-0.0,0
1.338014,-0.0,0.00012,-0.00012,-0.0,0
1.339014,-0.0,0.00012,-0.00012,-0.0,0
1.340015,-0.0,0.00012,-0.00012,-0.0,0
1.341016,-0.0,0.00012,-0.00012,-0.0,0
1.342013,-0.0,0.00012,-0.00012,-0.0,0
1.343016,-0.0,0.00012,-0.00012,-0.0,0
1.344013,-0.0,0.00012,-0.00012,-0.0,0
1.345011,-0.0,0.00012,-0.00012,-0.0,0
1.346013,-0.0,0.00012,-0.00012,-0.0,0
1.347012,-0.0,0.00012,-0.00012,-0.0,0
1.348012,-0.0,0.00012,-0.00012,-0.0,0
1.349009,-0.0,0.00012,-0.00012,-0.0,0
1.35001,-0.0,0.00012,-0.00012,-0.0,0
1.35101,-0.0,0.00012,-0.00012,-0.0,0
1.35201,-0.0,0.00012,-0.00012,-0.0,0
1.353011,-0.0,0.00012,-0.00012,-0.0,0
1.354009,-0.0,0.00012,-0.00012,-0.0,0
1.355011,-0.0,0.00012,-0.00012,-0.0,0
1.356009,-0.0,0.00012,-0.00012,-0.0,0
1.357009,-0.0,0.00012,-0.00012,-0.0,0
1.358009,-0.0,0.00012,-0.00012,-0.0,0
1.359007,-0.0,0.00012,-0.00012,-0.0,0
1.360007,-0.0,0.00012,-0.00012,-0.0,0
1.361003,-0.0,0.00012,-0.00012,-0.0,0
1.362007,-0.0,0.00012,-0.00012,-0.0,0
1.363006,-0.0,0.00012,-0.00012,-0.0,0
1.364007,-0.0,0.00012,-0.00012,-0.0,0
1.365006,-0.0,0.00012,-0.00012,-0.0,0
1.366001,-0.0,0.00012,-0.00012,-0.0,0
1.367006,-0.0,0.00012,-0.00012,-0.0,0
1.368006,-0.0,0.00012,-0.00012,-0.0,0
1.369005,-0.0,0.00012,-0.00012,-0.0,0
1.370018,-0.0,0.00012,-0.00012,-0.0,0
1.37102,-0.0,0.00012,-0.00012,-0.0,0
1.37202,-0.0,0.00012,-0.00012,-0.0,0
1.373003,-0.0,0.00012,-0.00012,-0.0,0
1.374003,-0.0,0.00012,-0.00012,-0.0,0
1.375013,-0.0,0.00012,-0.00012,-0.0,0
1.376015,-0.0,0.00012,-0.00012,-0.0,0
1.377019,-0.0,0.00012,-0.00012,-0.0,0
1.378016,-0.0,0.00012,-0.00012,-0.0,0
1.379019,-0.0,0.00012,-0.00012,-0.0,0
1.380012,-0.0,0.00012,-0.00012,-0.0,0
1.381019,-0.0,0.00012,-0.00012,-0.0,0
1.382017,-0.0,0.00012,-0.00012,-0.0,0
1.383015,-0.0,0.00012,-0.00012,-0.0,0
1.384018,-0.0,0.00012,-0.00012,-0.0,0
1.385015,-0.0,0.00012,-0.00012,-0.0,0
1.386013,-0.0,0.00012,-0.00012,-0.0,0
1.387016,-0.0,0.00012,-0.00012,-0.0,0
1.388017,-0.0,0.00012,-0.00012,-0.0,0
1.389017,-0.0,0.00012,-0.00012,-0.0,0
1.390016,-0.0,0.00012,-0.00012,-0.0,0
1.391014,-0.0,0.00012,-0.00012,-0.0,0
1.392014,-0.0,0.00012,-0.00012,-0.0,0
1.393016,-0.0,0.00012,-0.00012,-0.0,0
1.394015,-0.0,0.00012,-0.00012,-0.0,0
1.395015,-0.0,0.00012,-0.00012,-0.0,0
1.396018,-0.0,0.00012,-0.00012,-0.0,0
1.397015,-0.0,0.00012,-0.00012,-0.0,0
1.398013,-0.0,0.00012,-0.00012,-0.0,0
1.399014,-0.0,0.00012,-0.00012,-0.0,0
1.400015,-0.0,0.00012,-0.00012,-0.0,0
1.401015,-0.0,0.00012,-0.00012,-0.0,0
1.402016,-0.0,0.00012,-0.00012,-0.0,0
1.403014,-0.0,0.00012,-0.00012,-0.0,0
1.404014,-0.0,0.00012,-0.00012,-0.0,0
1.405013,-0.0,0.00012,-0.00012,-0.0,0
1.406013,-0.0,0.00012,-0.00012,-0.0,0
1.407015,-0.0,0.00012,-0.00012,-0.0,0
1.408013,-0.0,0.00012,-0.00012,-0.0,0
1.409013,-0.0,0.00012,-0.00012,-0.0,0
1.410011,-0.0,0.00012,-0.00012,-0.0,0
1.411013,-0.0,0.00012,-0.00012,-0.0,0
1.412014,-0.0,0.00012,-0.00012,-0.0,0
1.413015,-0.0,0.00012,-0.00012,-0.0,0
1.41401,-0.0,0.00012,-0.00012,-0.0,0
1.415012,-0.0,0.00012,-0.00012,-0.0,0
1.416012,-0.0,0.00012,-0.00012,-0.0,0
1.417009,-0.0,0.00012,-0.00012,-0.0,0
1.418017,-0.0,0.00012,-0.00012,-0.0,0
1.419017,-0.0,0.00012,-0.00012,-0.0,0
1.420016,-0.0,0.00012,-0.00012,-0.0,0
1.421011,-0.0,0.00012,-0.00012,-0.0,0
1.422011,-0.0,0.00012,-0.00012,-0.0,0
1.423015,-0.0,0.00012,-0.00012,-0.0,0
1.424014,-0.0,0.00012,-0.00012,-0.0,0
1.425016,-0.0,0.00012,-0.00012,-0.0,0
1.426016,-0.0,0.00012,-0.00012,-0.0,0
1.427019,-0.0,0.00012,-0.00012,-0.0,0
1.428012,-0.0,0.00012,-0.00012,-0.0,0
1.429014,-0.0,0.00012,-0.00012,-0.0,0
1.430014,-0.0,0.00012,-0.00012,-0.0,0
1.431014,-0.0,0.00012,-0.00012,-0.0,0
1.432016,-0.0,0.00012,-0.00012,-0.0,0
1.433016,-0.0,0.00012,-0.00012,-0.0,0
1.434013,-0.0,0.00012,-0.00012,-0.0,0
1.435013,-0.0,0.00012,-0.00012,-0.0,0
1.436011,-0.0,-0.000261,0.000261,-0.0,0
1.437013,-0.0,0.00012,-0.00012,-0.0,0
1.438014,-0.0,0.00012,-0.00012,-0.0,0
1.439016,-0.0,0.00012,-0.00012,-0.0,0
1.440015,-0.0,0.00012,-0.00012,-0.0,0
1.441011,-0.0,0.00012,-0.00012,-0.0,0
1.442013,-0.0,0.00012,-0.00012,-0.0,0
1.443015,-0.0,0.00012,-0.00012,-0.0,0
1.444017,-0.0,0.00012,-0.00012,-0.0,0
1.445015,-0.0,0.00012,-0.00012,-0.0,0
1.446009,-0.0,0.00012,-0.00012,-0.0,0
1.447009,-0.0,0.00012,-0.00012,-0.0,0
1.448015,-0.0,0.00012,-0.00012,-0.0,0
1.449015,-0.0,0.00012,-0.00012,-0.0,0
1.450017,-0.0,0.00012,-0.00012,-0.0,0
1.451016,-0.0,0.00012,-0.00012,-0.0,0
1.452016,-0.0,0.00012,-0.00012,-0.0,0
1.453016,-0.0,0.00012,-0.00012,-0.0,0
1.454017,-0.0,0.00012,-0.00012,-0.0,0
1.455015,-0.0,0.00012,-0.00012,-0.0,0
1.456015,-0.0,0.00012,-0.00012,-0.0,0
1.457018,-0.0,0.00012,-0.00012,-0.0,0
1.458013,-0.0,0.00012,-0.00012,-0.0,0
1.459018,-0.0,0.00012,-0.00012,-0.0,0
1.460013,-0.0,0.00012,-0.00012,-0.0,0
1.461015,-0.0,0.00012,-0.00012,-0.0,0
1.462018,-0.0,0.00012,-0.00012,-0.0,0
1.463016,-0.0,0.00012,-0.00012,-0.0,0
1.464014,-0.0,0.00012,-0.00012,-0.0,0
1.465015,-0.0,0.00012,-0.00012,-0.0,0
1.466017,-0.0,0.00012,-0.00012,-0.0,0
1.467015,-0.0,0.00012,-0.00012,-0.0,0
1.468018,-0.0,0.00012,-0.00012,-0.0,0
1.469015,-0.0,0.00012,-0.00012,-0.0,0
1.470013,-0.0,0.00012,-0.00012,-0.0,0
1.471016,-0.0,0.00012,-0.00012,-0.0,0
1.472015,-0.0,0.00012,-0.00012,-0.0,0
1.473016,-0.0,0.00012,-0.00012,-0.0,0
1.474014,-0.0,0.00012,-0.00012,-0.0,0
1.475015,-0.0,0.00012,-0.00012,-0.0,0
1.476015,-0.0,0.00012,-0.00012,-0.0,0
1.477016,-0.0,0.00012,-0.00012,-0.0,0
1.478015,-0.0,0.00012,-0.00012,-0.0,0
1.479013,-0.0,0.00012,-0.00012,-0.0,0
1.480015,-0.0,0.00012,-0.00012,-0.0,0
1.481013,-0.0,0.00012,-0.00012,-0.0,0
1.482014,-0.0,0.00012,-0.00012,-0.0,0
1.483013,-0.0,0.00012,-0.00012,-0.0,0
1.484014,-0.0,0.00012,-0.00012,-0.0,0
1.485012,-0.0,0.00012,-0.00012,-0.0,0
1.486012,-0.0,0.00012,-0.00012,-0.0,0
1.487012,-0.0,0.00012,-0.00012,-0.0,0
1.488015,-0.0,0.00012,-0.00012,-0.0,0
1.489012,-0.0,0.00012,-0.00012,-0.0,0
1.490013,-0.0,0.00012,-0.00012,-0.0,0
1.491011,-0.0,0.00012,-0.00012,-0.0,0
1.492011,-0.0,0.00012,-0.00012,-0.0,0
1.493013,-0.0,0.00012,-0.00012,-0.0,0
1.494011,-0.0,0.00012,-0.00012,-0.0,0
1.495009,-0.0,0.00012,-0.00012,-0.0,0
1.496012,-0.0,0.00012,-0.00012,-0.0,0
1.497013,-0.0,0.00012,-0.00012,-0.0,0
1.498013,-0.0,0.00012,-0.00012,-0.0,0
1.49901,-0.0,0.00012,-0.00012,-0.0,0
1.500006,-0.0,0.00012,-0.00012,-0.0,0
1.501009,-0.0,-0.000261,0.000261,-0.0,0
1.50201,-0.0,0.00012,-0.00012,-0.0,0
1.503007,-0.0,-0.000261,0.000261,-0.0,0
1.504011,-0.0,0.00012,-0.00012,-0.0,0
1.505005,-0.0,-0.000261,0.000261,-0.0,0
1.506008,-0.0,0.00012,-0.00012,-0.0,0
1.507009,-0.0,0.00012,-0.00012,-0.0,0
1.508009,-0.0,0.00012,-0.00012,-0.0,0
1.509009,-0.0,0.00012,-0.00012,-0.0,0
1.510007,-0.0,0.00012,-0.00012,-0.0,0
1.511007,-0.0,0.00012,-0.00012,-0.0,0
1.512006,-0.0,0.00012,-0.00012,-0.0,0
1.513006,-0.0,0.00012,-0.00012,-0.0,0
1.514008,-0.0,0.00012,-0.00012,-0.0,0
1.515006,-0.0,0.00012,-0.00012,-0.0,0
1.516006,-0.0,0.00012,-0.00012,-0.0,0
1.517003,-0.0,0.00012,-0.00012,-0.0,0
1.51801,-0.0,0.00012,-0.00012,-0.0,0
1.519005,-0.0,0.00012,-0.00012,-0.0,0
1.520005,-0.0,0.00012,-0.00012,-0.0,0
1.521004,-0.0,0.00012,-0.00012,-0.0,0
1.522005,-0.0,0.00012,-0.00012,-0.0,0
1.523002,-0.0,0.00012,-0.00012,-0.0,0
1.524006,-0.0,0.00012,-0.00012,-0.0,0
1.525016,-0.0,0.00012,-0.00012,-0.0,0
1.526017,-0.0,0.00012,-0.00012,-0.0,0
1.527016,-0.0,0.00012,-0.00012,-0.0,0
1.528017,-0.0,0.00012,-0.00012,-0.0,0
1.529017,-0.0,0.00012,-0.00012,-0.0,0
1.530016,-0.0,0.00012,-0.00012,-0.0,0
1.531018,-0.0,0.00012,-0.00012,-0.0,0
1.532014,-0.0,0.00012,-0.00012,-0.0,0
1.533015,-0.0,0.00012,-0.00012,-0.0,0
1.534015,-0.0,0.00012,-0.00012,-0.0,0
1.535014,-0.0,0.00012,-0.00012,-0.0,0
1.536014,-0.0,0.00012,-0.00012,-0.0,0
1.537015,-0.0,0.00012,-0.00012,-0.0,0
1.538015,-0.0,0.00012,-0.00012,-0.0,0
1.539017,-0.0,0.00012,-0.00012,-0.0,0
1.540017,-0.0,0.00012,-0.00012,-0.0,0
1.541015,-0.0,0.00012,-0.00012,-0.0,0
1.542016,-0.0,0.00012,-0.00012,-0.0,0
1.543013,-0.0,0.00012,-0.00012,-0.0,0
1.544016,-0.0,0.00012,-0.00012,-0.0,0
1.545014,-0.0,0.00012,-0.00012,-0.0,0
1.546014,-0.0,0.00012,-0.00012,-0.0,0
1.547016,-0.0,0.00012,-0.00012,-0.0,0
1.548014,-0.0,0.00012,-0.00012,-0.0,0
1.549016,-0.0,0.00012,-0.00012,-0.0,0
1.550017,-0.0,0.00012,-0.00012,-0.0,0
1.551017,-0.0,0.00012,-0.00012,-0.0,0
1.552015,-0.0,0.00012,-0.00012,-0.0,0
1.553015,-0.0,0.00012,-0.00012,-0.0,0
1.554018,-0.0,0.00012,-0.00012,-0.0,0
1.555013,-0.0,0.00012,-0.00012,-0.0,0
1.556016,-0.0,0.00012,-0.00012,-0.0,0
1.557016,-0.0,0.00012,-0.00012,-0.0,0
1.558012,-0.0,0.00012,-0.00012,-0.0,0
1.559012,-0.0,0.00012,-0.00012,-0.0,0
1.560012,-0.0,0.00012,-0.00012,-0.0,0
1.561015,-0.0,0.00012,-0.00012,-0.0,0
1.562013,-0.0,0.00012,-0.00012,-0.0,0
1.563011,-0.0,0.00012,-0.00012,-0.0,0
1.564011,-0.0,0.00012,-0.00012,-0.0,0
1.565012,-0.0,0.00012,-0.00012,-0.0,0
1.566011,-0.0,0.00012,-0.00012,-0.0,0
1.567014,-0.0,0.00012,-0.00012,-0.0,0
1.568011,-0.0,0.00012,-0.00012,-0.0,0
1.569011,-0.0,0.00012,-0.00012,-0.0,0
1.570009,-0.0,0.00012,-0.00012,-0.0,0
1.57101,-0.0,0.00012,-0.00012,-0.0,0
1.57201,-0.0,0.00012,-0.00012,-0.0,0
1.573014,-0.0,0.00012,-0.00012,-0.0,0
1.574017,-0.0,0.00012,-0.00012,-0.0,0
1.575015,-0.0,0.00012,-0.00012,-0.0,0
1.576015,-0.0,0.00012,-0.00012,-0.0,0
1.577016,-0.0,0.00012,-0.00012,-0.0,0
1.578015,-0.0,0.00012,-0.00012,-0.0,0
1.579016,-0.0,0.00012,-0.00012,-0.0,0
1.580014,-0.0,0.00012,-0.00012,-0.0,0
1.581017,-0.0,0.00012,-0.00012,-0.0,0
1.582016,-0.0,0.00012,-0.00012,-0.0,0
1.583012,-0.0,0.00012,-0.00012,-0.0,0
1.584014,-0.0,0.00012,-0.00012,-0.0,0
1.585015,-0.0,0.00012,-0.00012,-0.0,0
1.586013,-0.0,0.00012,-0.00012,-0.0,0
1.587015,-0.0,0.00012,-0.00012,-0.0,0
1.588012,-0.0,0.00012,-0.00012,-0.0,0
1.58901,-0.0,0.00012,-0.00012,-0.0,0
1.590013,-0.0,0.00012,-0.00012,-0.0,0
1.591011,-0.0,0.00012,-0.00012,-0.0,0
1.59201,-0.0,0.00012,-0.00012,-0.0,0
1.593012,-0.0,0.00012,-0.00012,-0.0,0
1.594014,-0.0,0.00012,-0.00012,-0.0,0
1.595009,-0.0,0.00012,-0.00012,-0.0,0
1.59601,-0.0,0.00012,-0.00012,-0.0,0
1.597017,-0.0,0.00012,-0.00012,-0.0,0
1.598016,-0.0,0.00012,-0.00012,-0.0,0
1.599017,-0.0,0.00012,-0.00012,-0.0,0
1.600013,-0.0,0.00012,-0.00012,-0.0,0
1.601017,-0.0,0.00012,-0.00012,-0.0,0
1.602013,-0.0,0.00012,-0.00012,-0.0,0
1.603011,-0.0,-0.000261,0.000261,-0.0,0
1.604011,-0.0,0.00012,-0.00012,-0.0,0
1.605016,-0.0,0.00012,-0.00012,-0.0,0
1.606017,-0.0,0.00012,-0.00012,-0.0,0
1.607014,-0.0,0.00012,-0.00012,-0.0,0
1.608017,-0.0,0.00012,-0.00012,-0.0,0
1.609014,-0.0,0.00012,-0.00012,-0.0,0
1.610018,-0.0,0.00012,-0.00012,-0.0,0
1.611018,-0.0,0.00012,-0.00012,-0.0,0
1.612015,-0.0,0.00012,-0.00012,-0.0,0
1.613015,-0.0,0.00012,-0.00012,-0.0,0
1.614016,-0.0,0.00012,-0.00012,-0.0,0
1.615013,-0.0,0.00012,-0.00012,-0.0,0
1.616016,-0.0,0.00012,-0.00012,-0.0,0
1.617018,-0.0,0.00012,-0.00012,-0.0,0
1.618016,-0.0,0.00012,-0.00012,-0.0,0
1.619014,-0.0,0.00012,-0.00012,-0.0,0
1.620016,-0.0,0.00012,-0.00012,-0.0,0
1.621016,-0.0,0.00012,-0.00012,-0.0,0
1.622013,-0.0,0.00012,-0.00012,-0.0,0
1.623013,-0.0,0.00012,-0.00012,-0.0,0
1.624016,-0.0,0.00012,-0.00012,-0.0,0
1.625015,-0.0,0.00012,-0.00012,-0.0,0
1.626013,-0.0,0.00012,-0.00012,-0.0,0
1.627016,-0.0,0.00012,-0.00012,-0.0,0
1.628014,-0.0,-0.000261,0.000261,-0.0,0
1.629014,-0.0,-0.000261,0.000261,-0.0,0
1.630016,-0.0,-0.000261,0.000261,-0.0,0
1.631012,-0.0,-0.000261,0.000261,-0.0,0
1.632019,-0.0,-0.000261,0.000261,-0.0,0
1.633012,-0.0,-0.000261,0.000261,-0.0,0
1.634015,-0.0,0.00012,-0.00012,-0.0,0
1.635016,-0.0,0.00012,-0.00012,-0.0,0
1.636013,-0.0,0.00012,-0.00012,-0.0,0
1.637014,-0.0,0.00012,-0.00012,-0.0,0
1.638009,-0.0,0.00012,-0.00012,-0.0,0
1.639012,-0.0,0.00012,-0.00012,-0.0,0
1.640011,-0.0,0.00012,-0.00012,-0.0,0
1.641013,-0.0,0.00012,-0.00012,-0.0,0
1.64201,-0.0,0.00012,-0.00012,-0.0,0
1.64301,-0.0,0.00012,-0.00012,-0.0,0
1.644009,-0.0,0.00012,-0.00012,-0.0,0
1.645008,-0.0,-0.000261,0.000261,-0.0,0
1.646011,-0.0,-0.000261,0.000261,-0.0,0
1.647009,-0.0,-0.000261,0.000261,-0.0,0
1.648011,-0.0,-0.000261,0.000261,-0.0,0
1.649007,-0.0,-0.000261,0.000261,-0.0,0
1.65001,-0.0,-0.000261,0.000261,-0.0,0
1.651007,-0.0,-0.000261,0.000261,-0.0,0
1.65201,-0.0,0.00012,-0.00012,-0.0,0
1.653009,-0.0,0.00012,-0.00012,-0.0,0
1.654007,-0.0,0.00012,-0.00012,-0.0,0
1.655006,-0.0,0.00012,-0.00012,-0.0,0
1.656009,-0.0,0.00012,-0.00012,-0.0,0
1.657006,-0.0,0.00012,-0.00012,-0.0,0
1.658008,-0.0,0.00012,-0.00012,-0.0,0
1.659007,-0.0,0.00012,-0.00012,-0.0,0
1.660005,-0.0,0.00012,-0.00012,-0.0,0
1.661008,-0.0,0.00012,-0.00012,-0.0,0
1.662005,-0.0,0.00012,-0.00012,-0.0,0
1.663007,-0.0,0.00012,-0.00012,-0.0,0
1.664006,-0.0,-0.000261,0.000261,-0.0,0
1.665006,-0.0,-0.000261,0.000261,-0.0,0
1.666006,-0.0,-0.000261,0.000261,-0.0,0
1.667005,-0.0,-0.000261,0.000261,-0.0,0
1.668008,-0.0,-0.000261,0.000261,-0.0,0
1.669014,-0.0,-0.000261,0.000261,-0.0,0
1.670015,-0.0,-0.000261,0.000261,-0.0,0
1.671016,-0.0,0.00012,-0.00012,-0.0,0
1.672006,-0.0,0.00012,-0.00012,-0.0,0
1.673008,-0.0,0.00012,-0.00012,-0.0,0
1.674003,-0.0,0.00012,-0.00012,-0.0,0
1.675003,-0.0,0.00012,-0.00012,-0.0,0
1.676002,-0.0,0.00012,-0.00012,-0.0,0
1.677003,-0.0,0.00012,-0.00012,-0.0,0
1.678002,-0.0,0.00012,-0.00012,-0.0,0
1.679002,-0.0,0.00012,-0.00012,-0.0,0
1.680016,-0.0,0.00012,-0.00012,-0.0,0
1.681017,-0.0,0.00012,-0.00012,-0.0,0
1.682015,-0.0,0.00012,-0.00012,-0.0,0
1.683015,-0.0,0.00012,-0.00012,-0.0,0
1.684017,-0.0,0.00012,-0.00012,-0.0,0
1.685015,-0.0,-0.000261,0.000261,-0.0,0
1.686018,-0.0,-0.000261,0.000261,-0.0,0
1.687016,-0.0,-0.000261,0.000261,-0.0,0
1.688015,-0.0,-0.000261,0.000261,-0.0,0
1.689018,-0.0,-0.000261,0.000261,-0.0,0
1.690018,-0.0,0.00012,-0.00012,-0.0,0
1.691017,-0.0,0.00012,-0.00012,-0.0,0
1.692014,-0.0,0.00012,-0.00012,-0.0,0
1.693012,-0.0,0.00012,-0.00012,-0.0,0
1.694015,-0.0,0.00012,-0.00012,-0.0,0
1.695013,-0.0,0.00012,-0.00012,-0.0,0
1.696016,-0.0,0.00012,-0.00012,-0.0,0
1.697013,-0.0,0.00012,-0.00012,-0.0,0
1.698011,-0.0,0.00012,-0.00012,-0.0,0
1.699016,-0.0,0.00012,-0.00012,-0.0,0
1.700018,-0.0,0.00012,-0.00012,-0.0,0
1.701014,-0.0,0.00012,-0.00012,-0.0,0
1.702016,-0.0,0.00012,-0.00012,-0.0,0
1.703012,-0.0,0.00012,-0.00012,-0.0,0
1.704014,-0.0,-0.000261,0.000261,-0.0,0
1.705014,-0.0,-0.000261,0.000261,-0.0,0
1.706017,-0.0,-0.000261,0.000261,-0.0,0
1.707015,-0.0,-0.000261,0.000261,-0.0,0
1.708011,-0.0,-0.000261,0.000261,-0.0,0
1.709013,-0.0,0.00012,-0.00012,-0.0,0
1.710015,-0.0,0.00012,-0.00012,-0.0,0
1.711013,-0.0,0.00012,-0.00012,-0.0,0
1.71201,-0.0,0.00012,-0.00012,-0.0,0
1.713011,-0.0,0.00012,-0.00012,-0.0,0
1.714014,-0.0,0.00012,-0.00012,-0.0,0
1.715011,-0.0,0.00012,-0.00012,-0.0,0
1.71601,-0.0,-0.000261,0.000261,-0.0,0
1.717013,-0.0,0.00012,-0.00012,-0.0,0
1.718009,-0.0,0.00012,-0.00012,-0.0,0
1.719011,-0.0,-0.000261,0.000261,-0.0,0
1.72001,-0.0,-0.000261,0.000261,-0.0,0
1.721012,-0.0,0.00012,-0.00012,-0.0,0
1.722014,-0.0,-0.000261,0.000261,-0.0,0
1.723009,-0.0,0.00012,-0.00012,-0.0,0
1.72401,-0.0,-0.000261,0.000261,-0.0,0
1.725016,-0.0,-0.000261,0.000261,-0.0,0
1.726017,-0.0,-0.000261,0.000261,-0.0,0
1.727013,-0.0,-0.000261,0.000261,-0.0,0
1.728015,-0.0,0.00012,-0.00012,-0.0,0
1.729016,-0.0,0.00012,-0.00012,-0.0,0
1.730014,-0.0,0.00012,-0.00012,-0.0,0
1.731013,-0.0,0.00012,-0.00012,-0.0,0
1.732012,-0.0,0.00012,-0.00012,-0.0,0
1.733012,-0.0,0.00012,-0.00012,-0.0,0
1.734011,-0.0,0.00012,-0.00012,-0.0,0
1.735008,-0.0,0.00012,-0.00012,-0.0,0
1.736009,-0.0,0.00012,-0.00012,-0.0,0
1.73701,-0.0,0.00012,-0.00012,-0.0,0
1.738012,-0.0,0.00012,-0.00012,-0.0,0
1.739013,-0.0,0.00012,-0.00012,-0.0,0
1.740013,-0.0,0.00012,-0.00012,-0.0,0
1.741014,-0.0,0.00012,-0.00012,-0.0,0
1.742015,-0.0,0.00012,-0.00012,-0.0,0
1.743013,-0.0,0.00012,-0.00012,-0.0,0
1.744013,-0.0,0.00012,-0.00012,-0.0,0
1.745012,-0.0,0.00012,-0.00012,-0.0,0
1.746015,-0.0,0.00012,-0.00012,-0.0,0
1.747007,-0.0,0.00012,-0.00012,-0.0,0
1.748009,-0.0,0.00012,-0.00012,-0.0,0
1.749013,-0.0,0.00012,-0.00012,-0.0,0
1.750012,-0.0,0.00012,-0.00012,-0.0,0
1.751009,-0.0,0.00012,-0.00012,-0.0,0
1.752017,-0.0,0.00012,-0.00012,-0.0,0
1.753014,-0.0,0.00012,-0.00012,-0.0,0
1.754017,-0.0,0.00012,-0.00012,-0.0,0
1.755018,-0.0,0.00012,-0.00012,-0.0,0
1.756014,-0.0,0.00012,-0.00012,-0.0,0
1.757017,-0.0,0.00012,-0.00012,-0.0,0
1.758017,-0.0,0.00012,-0.00012,-0.0,0
1.759011,-0.0,0.00012,-0.00012,-0.0,0
1.760014,-0.0,0.00012,-0.00012,-0.0,0
1.761016,-0.0,0.00012,-0.00012,-0.0,0
1.762017,-0.0,0.00012,-0.00012,-0.0,0
1.763016,-0.0,0.00012,-0.00012,-0.0,0
1.764017,-0.0,0.00012,-0.00012,-0.0,0
1.765016,-0.0,0.00012,-0.00012,-0.0,0
1.766017,-0.0,0.00012,-0.00012,-0.0,0
1.767016,-0.0,0.00012,-0.00012,-0.0,0
1.768017,-0.0,0.00012,-0.00012,-0.0,0
1.769016,-0.0,0.00012,-0.00012,-0.0,0
1.770017,-0.0,0.00012,-0.00012,-0.0,0
1.77102,-0.0,0.00012,-0.00012,-0.0,0
1.772017,-0.0,0.00012,-0.00012,-0.0,0
1.773016,-0.0,0.00012,-0.00012,-0.0,0
1.774016,-0.0,0.00012,-0.00012,-0.0,0
1.775017,-0.0,0.00012,-0.00012,-0.0,0
1.776016,-0.0,0.00012,-0.00012,-0.0,0
1.777011,-0.0,0.00012,-0.00012,-0.0,0
1.778017,-0.0,0.00012,-0.00012,-0.0,0
1.779018,-0.0,0.00012,-0.00012,-0.0,0
1.780015,-0.0,0.00012,-0.00012,-0.0,0
1.781015,-0.0,0.00012,-0.00012,-0.0,0
1.782015,-0.0,0.00012,-0.00012,-0.0,0
1.783016,-0.0,0.00012,-0.00012,-0.0,0
1.784011,-0.0,0.00012,-0.00012,-0.0,0
1.785018,-0.0,0.00012,-0.00012,-0.0,0
1.786012,-0.0,0.00012,-0.00012,-0.0,0
1.787014,-0.0,0.00012,-0.00012,-0.0,0
1.788012,-0.0,0.00012,-0.00012,-0.0,0
