time_s,u,y,cr,pe,rmse
0.0,0.0,-0.001406,-0.274719,0.0,0
0.001011,0.0,-0.001406,-0.164841,0.0,0
0.002002,0.0,-0.001406,-0.494507,0.0,0
0.003004,0.0,-0.001406,0.054947,0.0,0
0.004004,0.0,-0.001406,-0.054947,0.0,0
0.004999,0.0,-0.001406,-0.714279,0.0,0
0.006004,0.0,-0.001406,-0.054947,0.0,0
0.007004,0.0,-0.001406,-0.604401,0.0,0
0.008003,0.0,-0.001406,-0.054947,0.0,0
0.008998,0.0,-0.001406,-0.384613,0.0,0
0.010004,0.0,-0.001406,-0.274719,0.0,0
0.011006,0.0,-0.001406,-0.164841,0.0,0
0.011999,0.0,-0.001406,-0.384613,0.0,0
0.012998,0.0,-0.001406,-0.714279,0.0,0
0.014001,0.0,-0.001406,-0.274719,0.0,0
0.015006,0.0,-0.001406,-0.164841,0.0,0
0.016006,0.0,-0.001024,-0.164841,0.0,0
0.016999,0.0,-0.001024,-0.164841,0.0,0
0.018,0.0,-0.001024,-0.384613,0.0,0
0.018998,0.0,-0.001024,-0.384613,0.0,0
0.019996,0.0,-0.001024,-0.274719,0.0,0
0.020998,0.0,-0.001024,-0.384613,0.0,0
0.021999,0.0,-0.001024,-0.164841,0.0,0
0.022998,0.0,-0.001024,-0.164841,0.0,0
0.023997,0.0,-0.001024,-0.494507,0.0,0
0.024994,0.0,-0.001024,-0.384613,0.0,0
0.026001,0.0,-0.001024,-0.384613,0.0,0
0.027009,0.0,-0.001024,-0.274719,0.0,0
0.028007,0.0,-0.001024,-0.604401,0.0,0
0.028996,0.0,-0.001024,-0.384613,0.0,0
0.029999,0.0,-0.001024,-0.164841,0.0,0
0.030999,0.0,-0.001024,-0.384613,0.0,0
0.032,0.0,-0.001024,-0.494507,0.0,0
0.033001,0.0,-0.001024,-0.274719,0.0,0
0.034,0.0,-0.001024,-0.384613,0.0,0
0.035001,0.0,-0.001024,-0.494507,0.0,0
0.036,0.0,-0.001024,-0.714279,0.0,0
0.036998,0.0,-0.001024,-0.384613,0.0,0
0.037999,0.0,-0.001024,-0.274719,0.0,0
0.039003,0.0,-0.001024,-0.494507,0.0,0
0.04,0.0,-0.001024,-0.384613,0.0,0
0.041003,0.0,-0.001024,-0.494507,0.0,0
0.041998,0.0,-0.001024,-0.714279,0.0,0
0.043,0.0,-0.001024,-0.164841,0.0,0
0.043998,0.0,-0.001024,-0.494507,0.0,0
0.044998,0.0,-0.001024,-0.384613,0.0,0
0.045998,0.0,-0.000643,-0.384613,0.0,0
0.047004,0.0,-0.000643,-0.714279,0.0,0
0.048005,0.0,-0.000643,-0.384613,0.0,0
0.049002,0.0,-0.000643,-0.494507,0.0,0
0.050003,0.0,-0.000643,-0.604401,0.0,0
0.051008,0.0,-0.000643,-0.604401,0.0,0
0.052004,0.0,-0.000261,-0.384613,0.0,0
0.053006,0.0,-0.000261,-0.384613,0.0,0
0.053998,0.0,-0.000261,-0.494507,0.0,0
0.055008,0.0,-0.000261,-0.494507,0.0,0
0.056003,0.0,0.00012,-0.054947,0.0,0
0.057003,0.0,0.00012,-0.274719,0.0,0
0.057998,0.0,0.00012,-0.164841,0.0,0
0.059004,0.0,0.000502,-0.164841,0.0,0
0.060006,0.0,0.000502,-0.274719,0.0,0
0.061004,0.0,0.000883,-0.054947,0.0,0
0.062,0.0,0.000883,-0.054947,0.0,0
0.063003,0.0,0.001265,-0.164841,0.0,0
0.064004,0.0,0.001265,-0.384613,0.0,0
0.065004,0.0,0.001646,-0.164841,0.0,0
0.066005,0.0,0.001646,-0.164841,0.0,0
0.067008,0.0,0.001646,-0.164841,0.0,0
0.068003,0.0,0.001646,-0.054947,0.0,0
0.069,0.0,0.002028,-0.164841,0.0,0
