time_s,u,y,cr,pe,rmse
0.0,0.0,0.001455,-0.164841,0.0,0
0.000989,0.0,0.001455,-0.164841,0.0,0
0.001988,0.0,0.001455,-0.164841,0.0,0
0.002989,0.0,0.001455,-0.164841,0.0,0
0.003986,0.0,0.001455,-0.274719,0.0,0
0.004996,0.0,0.001455,-0.054947,0.0,0
0.005992,0.0,0.001455,-0.054947,0.0,0
0.006986,0.0,0.001455,-0.164841,0.0,0
0.007992,0.0,0.001455,-0.054947,0.0,0
0.008985,0.0,0.001455,-0.274719,0.0,0
0.010005,0.0,0.001455,-0.054947,0.0,0
0.011001,0.0,0.001455,-0.054947,0.0,0
0.012002,0.0,0.001455,-0.054947,0.0,0
0.013001,0.0,0.001455,-0.054947,0.0,0
0.013999,0.0,0.001074,-0.054947,0.0,0
0.014997,0.0,0.001074,0.054947,0.0,0
0.016007,0.0,0.001074,-0.164841,0.0,0
0.017004,0.0,0.001074,-0.054947,0.0,0
0.018002,0.0,0.001074,-0.054947,0.0,0
0.019,0.0,0.001074,0.054947,0.0,0
0.020006,0.0,0.001074,-0.164841,0.0,0
0.021001,0.0,0.001074,-0.054947,0.0,0
0.021999,0.0,0.001074,-0.054947,0.0,0
0.023,0.0,0.001074,-0.054947,0.0,0
0.023997,0.0,0.001074,-0.054947,0.0,0
0.025,0.0,0.001074,-0.164841,0.0,0
0.025998,0.0,0.001074,0.054947,0.0,0
0.027,0.0,0.001074,-0.054947,0.0,0
0.027998,0.0,0.001074,0.054947,0.0,0
0.028997,0.0,0.000692,-0.054947,0.0,0
0.03,0.0,0.000692,-0.054947,0.0,0
0.031,0.0,0.000692,-0.164841,0.0,0
0.032006,0.0,0.000692,0.054947,0.0,0
0.033001,0.0,0.000692,-0.054947,0.0,0
0.034007,0.0,0.000692,-0.054947,0.0,0
0.035003,0.0,0.000692,-0.054947,0.0,0
0.036008,0.0,0.000692,0.054947,0.0,0
0.037003,0.0,0.000692,-0.164841,0.0,0
0.038004,0.0,0.000692,-0.054947,0.0,0
0.038997,0.0,0.000692,-0.054947,0.0,0
0.04,0.0,0.000311,-0.054947,0.0,0
0.041003,0.0,0.000311,-0.054947,0.0,0
0.042003,0.0,0.000311,0.054947,0.0,0
0.043002,0.0,0.000311,-0.054947,0.0,0
0.044,0.0,0.000311,-0.054947,0.0,0
0.045003,0.0,0.000311,0.054947,0.0,0
0.046006,0.0,0.000311,-0.054947,0.0,0
0.047006,0.0,-7.1e-05,-0.164841,0.0,0
0.048001,0.0,-7.1e-05,-0.054947,0.0,0
0.049001,0.0,-7.1e-05,-0.054947,0.0,0
0.050001,0.0,-7.1e-05,-0.054947,0.0,0
0.051001,0.0,-7.1e-05,0.054947,0.0,0
0.052,0.0,-7.1e-05,-0.054947,0.0,0
