time_s,u,y,cr,pe,rmse
0.0,0.0,-0.001597,-0.384613,0.0,0
0.001005,0.0,-0.001597,-0.274719,0.0,0
0.002002,0.0,-0.001597,-0.274719,0.0,0
0.003002,0.0,-0.001597,-0.384613,0.0,0
0.003992,0.0,-0.001597,-0.494507,0.0,0
0.004989,0.0,-0.001597,-0.384613,0.0,0
0.005986,0.0,-0.001597,-0.274719,0.0,0
0.006991,0.0,-0.001597,-0.384613,0.0,0
0.007988,0.0,-0.001597,-0.494507,0.0,0
0.008989,0.0,-0.001597,-0.384613,0.0,0
0.009997,0.0,-0.001597,-0.384613,0.0,0
0.010998,0.0,-0.001597,-0.384613,0.0,0
0.012001,0.0,-0.001597,-0.384613,0.0,0
0.012997,0.0,-0.001597,-0.384613,0.0,0
0.013988,0.0,-0.001215,-0.274719,0.0,0
0.014996,0.0,-0.001215,-0.274719,0.0,0
0.016003,0.0,-0.001215,-0.384613,0.0,0
0.017,0.0,-0.001215,-0.384613,0.0,0
0.017999,0.0,-0.000834,-0.274719,0.0,0
0.018996,0.0,-0.000834,-0.384613,0.0,0
0.019996,0.0,-0.000834,-0.384613,0.0,0
0.021,0.0,-0.000452,-0.494507,0.0,0
0.021999,0.0,-0.000452,-0.384613,0.0,0
0.022995,0.0,-7.1e-05,-0.274719,0.0,0
0.023998,0.0,-7.1e-05,-0.274719,0.0,0
0.024993,0.0,-7.1e-05,-0.384613,0.0,0
0.02599,0.0,0.000311,-0.384613,0.0,0
0.026996,0.0,0.000311,-0.384613,0.0,0
0.027995,0.0,0.000311,-0.384613,0.0,0
0.028995,0.0,0.000311,-0.384613,0.0,0
0.030001,0.0,0.000311,-0.384613,0.0,0
0.031004,0.0,0.000311,-0.494507,0.0,0
0.032001,0.0,0.000311,-0.164841,0.0,0
0.032998,0.0,0.000311,-0.164841,0.0,0
0.033995,0.0,0.000311,-0.494507,0.0,0
0.035003,0.0,0.000311,-0.054947,0.0,0
0.036001,0.0,0.000311,-0.274719,0.0,0
0.037001,0.0,0.000311,-0.384613,0.0,0
0.038001,0.0,0.000311,-0.384613,0.0,0
0.039001,0.0,0.000311,-0.384613,0.0,0
0.040001,0.0,0.000311,-0.384613,0.0,0
0.041001,0.0,0.000311,-0.274719,0.0,0
0.042001,0.0,-7.1e-05,-0.384613,0.0,0
0.042992,0.0,-7.1e-05,-0.274719,0.0,0
0.043993,0.0,-7.1e-05,-0.274719,0.0,0
0.044999,0.0,-7.1e-05,-0.384613,0.0,0
0.045996,0.0,-7.1e-05,-0.384613,0.0,0
0.046998,0.0,0.000311,-0.164841,0.0,0
0.047999,0.0,0.000311,-0.384613,0.0,0
0.049,0.0,0.000311,-0.274719,0.0,0
0.050002,0.0,0.000311,-0.054947,0.0,0
0.050994,0.0,0.000311,-0.274719,0.0,0
0.051996,0.0,0.000311,-0.164841,0.0,0
0.052996,0.0,0.000311,-0.164841,0.0,0
0.053997,0.0,0.000311,-0.164841,0.0,0
0.054993,0.0,0.000311,-0.274719,0.0,0
0.055998,0.0,0.000311,-0.384613,0.0,0
0.057001,0.0,0.000311,-0.274719,0.0,0
0.058001,0.0,0.000311,-0.384613,0.0,0
0.059001,0.0,0.000311,-0.384613,0.0,0
0.060006,0.0,0.000311,-0.054947,0.0,0
0.061003,0.0,0.000311,-0.164841,0.0,0
0.062002,0.0,0.000311,-0.274719,0.0,0
0.063002,0.0,-7.1e-05,-0.274719,0.0,0
0.063994,0.0,-7.1e-05,-0.274719,0.0,0
0.064998,0.0,-7.1e-05,-0.384613,0.0,0
0.065998,0.0,-7.1e-05,0.054947,0.0,0
0.067001,0.0,0.000311,-0.054947,0.0,0
0.068001,0.0,0.000311,-0.384613,0.0,0
0.069001,0.0,0.000311,-0.384613,0.0,0
0.070003,0.0,0.000311,-0.274719,0.0,0
0.071004,0.0,0.000311,-0.274719,0.0,0
0.071998,0.0,0.000311,-0.384613,0.0,0
0.073001,0.0,0.000311,-0.384613,0.0,0
0.073994,0.0,0.000311,-0.274719,0.0,0
0.074994,0.0,0.000311,-0.384613,0.0,0
0.075996,0.0,0.000311,-0.164841,0.0,0
0.077003,0.0,0.000311,-0.164841,0.0,0
