time_s,u,y,cr,pe,rmse
0.0,0.0,-0.001596,-0.054947,-0.010492,0
0.000999,0.0,-0.001596,0.274719,-0.010394,0
0.002002,0.0,-0.001596,0.164841,-0.010205,0
0.002996,0.0,-0.001596,-0.054947,-0.009937,0
0.003997,0.0,-0.001596,-0.054947,-0.009598,0
0.004997,0.0,-0.001596,-0.274719,-0.0092,0
0.005998,0.0,-0.001596,-0.274719,-0.008751,0
0.006999,0.0,-0.001596,0.274719,-0.008262,0
0.007995,0.0,-0.001215,0.054947,-0.00774,0
0.009005,0.0,-0.001215,-0.054947,-0.007193,0
0.010003,0.0,-0.001215,-0.274719,-0.006629,0
0.011003,0.0,-0.001215,0.054947,-0.006056,0
0.012003,0.0,-0.001215,0.164841,-0.005479,0
0.013002,0.0,-0.001215,0.164841,-0.004905,0
0.014004,0.0,-0.001215,-0.274719,-0.004339,0
0.015004,0.0,-0.001215,-0.164841,-0.003785,0
0.016004,0.0,-0.001215,0.164841,-0.003247,0
0.017004,0.0,-0.001215,0.164841,-0.00273,0
0.018001,0.0,-0.001215,0.054947,-0.002236,0
0.019001,0.0,-0.001215,-0.384613,-0.001767,0
0.020002,0.0,-0.001215,0.164841,-0.001327,0
0.021,0.0,-0.001215,0.164841,-0.000915,0
0.022001,0.0,-0.001215,0.054947,-0.000535,0
0.023003,0.0,-0.001215,-0.164841,-0.000185,0
0.024002,0.0,-0.001215,-0.054947,0.000133,0
0.025,0.0,-0.001215,0.164841,0.000419,0
0.026,0.0,-0.001215,0.164841,0.000674,0
0.027002,0.0,-0.001215,-0.054947,0.000898,0
0.028004,0.0,-0.001215,-0.054947,0.001092,0
0.029003,0.0,-0.001215,0.054947,0.001257,0
0.030005,0.0,-0.001215,-0.054947,0.001395,0
0.031002,0.0,-0.001215,0.164841,0.001505,0
0.032,0.0,-0.001215,-0.274719,0.001591,0
0.033004,0.0,-0.001215,0.164841,0.001653,0
0.034001,0.0,-0.001215,-0.054947,0.001694,0
0.035001,0.0,-0.001215,0.054947,0.001714,0
0.036,0.0,-0.001215,-0.384613,0.001716,0
0.037,0.0,-0.001215,-0.384613,0.001701,0
0.038001,0.0,-0.001215,0.164841,0.001672,0
0.039003,0.0,-0.001215,-0.054947,0.001629,0
0.040004,0.0,-0.001215,-0.164841,0.001574,0
0.041004,0.0,-0.001215,-0.164841,0.00151,0
0.042001,0.0,-0.001215,-0.274719,0.001437,0
0.043003,0.0,-0.001215,0.054947,0.001358,0
0.044001,0.0,-0.001215,-0.054947,0.001273,0
0.045001,0.0,-0.001215,-0.384613,0.001184,0
0.046001,0.0,-0.001215,0.164841,0.001092,0
0.047003,0.0,-0.001215,-0.054947,0.000998,0
0.048002,0.0,-0.001215,-0.274719,0.000904,0
0.049001,0.0,-0.001215,-0.164841,0.00081,0
0.050002,0.0,-0.001215,0.054947,0.000717,0
0.050999,0.0,-0.001215,0.054947,0.000626,0
0.052002,0.0,-0.001215,-0.054947,0.000538,0
0.053003,0.0,-0.001215,-0.164841,0.000453,0
0.054001,0.0,-0.001215,-0.054947,0.000372,0
0.054999,0.0,-0.001215,-0.274719,0.000295,0
0.056001,0.0,-0.000833,-0.384613,0.000223,0
0.056997,0.0,-0.000833,-0.164841,0.000155,0
0.057999,0.0,-0.000833,-0.054947,9.2e-05,0
0.058997,0.0,-0.000833,-0.054947,3.5e-05,0
0.059997,0.0,-0.000833,-0.164841,-1.8e-05,0
0.060999,0.0,-0.000833,-0.384613,-6.5e-05,0
0.061997,0.0,-0.000833,-0.164841,-0.000107,0
0.062999,0.0,-0.000833,-0.054947,-0.000144,0
0.063994,0.0,-0.000833,-0.384613,-0.000176,0
0.064994,0.0,-0.000833,-0.054947,-0.000203,0
0.066003,0.0,-0.000833,0.054947,-0.000226,0
0.066995,0.0,-0.000833,-0.054947,-0.000245,0
0.067996,0.0,-0.000833,-0.494507,-0.000259,0
0.068997,0.0,-0.000833,0.054947,-0.00027,0
0.069993,0.0,-0.000833,-0.054947,-0.000277,0
0.070994,0.0,-0.000833,-0.274719,-0.00028,0
0.071995,0.0,-0.000833,-0.054947,-0.000281,0
0.072994,0.0,-0.000833,-0.164841,-0.000278,0
0.073995,0.0,-0.000833,-0.274719,-0.000274,0
0.074993,0.0,-0.000833,-0.274719,-0.000267,0
0.075994,0.0,-0.000833,0.164841,-0.000258,0
0.076994,0.0,-0.000833,-0.274719,-0.000248,0
0.077994,0.0,-0.000833,-0.384613,-0.000236,0
0.078993,0.0,-0.000833,-0.384613,-0.000223,0
0.079991,0.0,-0.000833,-0.384613,-0.000209,0
0.080992,0.0,-0.000833,-0.054947,-0.000195,0
0.081992,0.0,-0.000833,-0.604401,-0.00018,0
0.082993,0.0,-0.000833,-0.384613,-0.000164,0
0.083993,0.0,-0.000833,-0.274719,-0.000149,0
0.08499,0.0,-0.000833,-0.164841,-0.000134,0
0.085995,0.0,-0.000833,0.054947,-0.000119,0
0.08699,0.0,-0.000833,-0.164841,-0.000104,0
0.08799,0.0,-0.000833,-0.604401,-8.9e-05,0
0.088991,0.0,-0.000833,-0.274719,-7.5e-05,0
0.089989,0.0,-0.000833,-0.054947,-6.2e-05,0
0.09099,0.0,-0.000833,-0.384613,-4.9e-05,0
0.091989,0.0,-0.000833,-0.054947,-3.7e-05,0
0.09299,0.0,-0.000833,-0.494507,-2.6e-05,0
0.093989,0.0,-0.000833,-0.274719,-1.6e-05,0
0.09499,0.0,-0.000833,-0.274719,-6e-06,0
0.095989,0.0,-0.000833,-0.164841,2e-06,0
0.096989,0.0,-0.000833,-0.274719,1e-05,0
0.097989,0.0,-0.000833,-0.384613,1.7e-05,0
0.098989,0.0,-0.000833,-0.274719,2.3e-05,0
0.099988,0.0,-0.000833,-0.384613,2.8e-05,0
0.100988,0.0,-0.000833,-0.274719,3.3e-05,0
0.101989,0.0,-0.000452,-0.164841,3.7e-05,0
0.103002,0.0,-0.000452,-0.384613,4e-05,0
0.104003,0.0,-0.000452,-0.714279,4.2e-05,0
0.105001,0.0,-0.000452,-0.604401,4.4e-05,0
0.106002,0.0,-0.000452,-0.384613,4.5e-05,0
0.107001,0.0,-0.000452,-0.384613,4.6e-05,0
0.108004,0.0,-0.000452,-0.164841,4.6e-05,0
0.109,0.0,-0.000452,-0.274719,4.6e-05,0
0.11,0.0,-0.000452,-0.494507,4.5e-05,0
0.111005,0.0,-0.000452,-0.164841,4.4e-05,0
0.111998,0.0,-0.000452,-0.604401,4.2e-05,0
0.112999,0.0,-0.000452,-0.384613,4.1e-05,0
0.114,0.0,-0.000452,-0.604401,3.9e-05,0
0.115001,0.0,-0.000452,-0.274719,3.7e-05,0
0.116,0.0,-0.000452,-0.384613,3.4e-05,0
0.116998,0.0,-0.000452,-0.384613,3.2e-05,0
0.117998,0.0,-0.000452,-0.384613,3e-05,0
0.118997,0.0,-0.000452,-0.604401,2.7e-05,0
0.120002,0.0,-0.000452,-0.164841,2.5e-05,0
0.121001,0.0,-0.000452,-0.274719,2.2e-05,0
0.122,0.0,-0.000452,-0.274719,2e-05,0
0.122996,0.0,-0.000452,-0.384613,1.7e-05,0
0.123996,0.0,-0.000452,-0.604401,1.5e-05,0
0.124999,0.0,-0.000452,-0.274719,1.2e-05,0
0.125999,0.0,-0.000452,-0.274719,1e-05,0
0.126998,0.0,-0.000452,-0.384613,8e-06,0
0.127999,0.0,-0.000452,-0.054947,6e-06,0
0.128995,0.0,-0.000452,-0.384613,4e-06,0
0.130006,0.0,-0.000452,-0.604401,3e-06,0
0.131006,0.0,-0.000452,-0.274719,1e-06,0
0.132003,0.0,-0.000452,-0.274719,-0.0,0
0.133001,0.0,-0.000452,-0.054947,-2e-06,0
0.133995,0.0,-0.000452,-0.384613,-3e-06,0
0.135002,0.0,-0.000452,-0.384613,-4e-06,0
0.136007,0.0,-0.000452,-0.164841,-5e-06,0
0.136999,0.0,-0.000452,-0.494507,-5e-06,0
0.138003,0.0,-0.000452,-0.054947,-6e-06,0
0.139005,0.0,-0.000452,-0.164841,-6e-06,0
0.139999,0.0,-0.000452,-0.384613,-7e-06,0
0.141,0.0,-0.000452,-0.384613,-7e-06,0
0.141997,0.0,-0.000452,-0.604401,-7e-06,0
0.143,0.0,-0.000452,-0.384613,-7e-06,0
0.143998,0.0,-0.000452,-0.604401,-8e-06,0
0.145,0.0,-0.000452,-0.274719,-7e-06,0
0.146002,0.0,-0.000452,-0.054947,-7e-06,0
0.147004,0.0,-0.000452,-0.164841,-7e-06,0
0.147996,0.0,-0.000452,-0.384613,-7e-06,0
0.148999,0.0,-0.000452,-0.274719,-7e-06,0
0.150002,0.0,-0.000452,-0.054947,-6e-06,0
0.151,0.0,-0.000452,-0.384613,-6e-06,0
0.152004,0.0,-0.000452,-0.384613,-6e-06,0
0.153005,0.0,-0.000452,-0.274719,-5e-06,0
0.154005,0.0,-0.000452,-0.274719,-5e-06,0
0.155005,0.0,-0.000452,-0.384613,-4e-06,0
0.156002,0.0,-0.000452,-0.384613,-4e-06,0
0.157002,0.0,-0.000452,-0.384613,-4e-06,0
0.158001,0.0,-0.000452,-0.604401,-3e-06,0
0.159005,0.0,-0.000452,-0.164841,-3e-06,0
0.160005,0.0,-0.000452,-0.274719,-2e-06,0
0.161001,0.0,-0.000452,-0.714279,-2e-06,0
0.162001,0.0,-0.000452,-0.604401,-2e-06,0
0.163002,0.0,-7e-05,-0.274719,-1e-06,0
0.164005,0.0,-7e-05,-0.384613,-1e-06,0
0.165003,0.0,-7e-05,-0.604401,-1e-06,0
0.166003,0.0,-7e-05,-0.384613,-0.0,0
0.167004,0.0,-7e-05,-0.384613,-0.0,0
0.168004,0.0,-7e-05,-0.274719,0.0,0
0.169002,0.0,-7e-05,-0.274719,0.0,0
0.170002,0.0,-7e-05,-0.274719,0.0,0
0.171004,0.0,-7e-05,-0.494507,1e-06,0
0.171993,0.0,-7e-05,-0.384613,1e-06,0
0.173001,0.0,-7e-05,-0.274719,1e-06,0
0.173997,0.0,-7e-05,-0.274719,1e-06,0
0.175001,0.0,-7e-05,-0.164841,1e-06,0
0.175998,0.0,-7e-05,-0.384613,1e-06,0
