time_s,u,y,ae,pe
0.0,0.0,-0.001596,0.001596,0.0
0.001001,0.0,-0.001596,0.001596,0.0
0.002003,0.0,-0.001596,0.001596,0.0
0.003002,0.0,-0.001596,0.001596,0.0
0.003997,0.0,-0.001596,0.001596,0.0
0.004997,0.0,-0.001596,0.001596,0.0
0.006002,0.0,-0.001596,0.001596,0.0
0.007003,0.0,-0.001596,0.001596,0.0
0.007998,0.0,-0.001596,0.001596,0.0
0.009001,0.0,-0.001596,0.001596,0.0
0.010003,0.0,-0.001596,0.001596,0.0
0.011001,0.0,-0.001596,0.001596,0.0
0.011998,0.0,-0.001596,0.001596,0.0
0.013,0.0,-0.001596,0.001596,0.0
0.014001,0.0,-0.001215,0.001215,0.0
0.015002,0.0,-0.001215,0.001215,0.0
0.016002,0.0,-0.001215,0.001215,0.0
0.016999,0.0,-0.001215,0.001215,0.0
0.017999,0.0,-0.001215,0.001215,0.0
0.019,0.0,-0.001215,0.001215,0.0
0.019998,0.0,-0.000833,0.000833,0.0
0.021002,0.0,-0.000833,0.000833,0.0
0.022,0.0,-0.000833,0.000833,0.0
0.022998,0.0,-0.000833,0.000833,0.0
0.024003,0.0,-0.000833,0.000833,0.0
0.025001,0.0,-0.000833,0.000833,0.0
0.026001,0.0,-0.000833,0.000833,0.0
0.027001,0.0,-0.000833,0.000833,0.0
0.027995,0.0,-0.000833,0.000833,0.0
0.029003,0.0,-0.000833,0.000833,0.0
0.029999,0.0,-0.000833,0.000833,0.0
0.030999,0.0,-0.000833,0.000833,0.0
0.032,0.0,-0.000833,0.000833,0.0
0.032994,0.0,-0.000833,0.000833,0.0
0.034001,0.0,-0.000452,0.000452,0.0
0.035001,0.0,-0.000452,0.000452,0.0
0.035996,0.0,-0.000452,0.000452,0.0
0.036999,0.0,-0.000452,0.000452,0.0
0.037999,0.0,-7e-05,7e-05,0.0
0.039002,0.0,-7e-05,7e-05,0.0
0.039999,0.0,-7e-05,7e-05,0.0
0.041003,0.0,0.000311,-0.000311,0.0
0.041997,0.0,0.000311,-0.000311,0.0
0.042998,0.0,0.000311,-0.000311,0.0
0.044001,0.0,0.000693,-0.000693,0.0
0.044998,0.0,0.000693,-0.000693,0.0
0.045988,0.0,0.001074,-0.001074,0.0
0.046994,0.0,0.001074,-0.001074,0.0
0.047999,0.0,0.001455,-0.001455,0.0
0.048997,0.0,0.001455,-0.001455,0.0
0.049999,0.0,0.001455,-0.001455,0.0
0.051001,0.0,0.001455,-0.001455,0.0
0.051997,0.0,0.001837,-0.001837,0.0
0.053001,0.0,0.001837,-0.001837,0.0
0.054001,0.0,0.001837,-0.001837,0.0
0.055001,0.0,0.001837,-0.001837,0.0
0.056,0.0,0.001455,-0.001455,0.0
0.057001,0.0,0.001455,-0.001455,0.0
0.058001,0.0,0.001455,-0.001455,0.0
0.058998,0.0,0.001455,-0.001455,0.0
0.059996,0.0,0.001455,-0.001455,0.0
0.060997,0.0,0.001074,-0.001074,0.0
0.062001,0.0,0.001074,-0.001074,0.0
0.062991,0.0,0.001074,-0.001074,0.0
0.063992,0.0,0.001074,-0.001074,0.0
0.064996,0.0,0.001074,-0.001074,0.0
0.065995,0.0,0.001074,-0.001074,0.0
0.067,0.0,0.001074,-0.001074,0.0
0.068002,0.0,0.001074,-0.001074,0.0
0.069,0.0,0.001074,-0.001074,0.0
0.070004,0.0,0.001074,-0.001074,0.0
0.071003,0.0,0.001074,-0.001074,0.0
0.072004,0.0,0.001074,-0.001074,0.0
0.073001,0.0,0.001074,-0.001074,0.0
0.074001,0.0,0.001074,-0.001074,0.0
0.075004,0.0,0.001074,-0.001074,0.0
0.076003,0.0,0.001074,-0.001074,0.0
0.077003,0.0,0.001074,-0.001074,0.0
0.078003,0.0,0.001074,-0.001074,0.0
0.079004,0.0,0.001074,-0.001074,0.0
0.080002,0.0,0.001074,-0.001074,0.0
0.081,0.0,0.001074,-0.001074,0.0
0.082002,0.0,0.001074,-0.001074,0.0
0.083002,0.0,0.001074,-0.001074,0.0
0.084003,0.0,0.001074,-0.001074,0.0
0.085005,0.0,0.001074,-0.001074,0.0
0.086001,0.0,0.001074,-0.001074,0.0
0.087003,0.0,0.001074,-0.001074,0.0
0.088,0.0,0.001074,-0.001074,0.0
0.089001,0.0,0.001074,-0.001074,0.0
0.090004,0.0,0.001074,-0.001074,0.0
0.091005,0.0,0.000693,-0.000693,0.0
0.092002,0.0,0.000693,-0.000693,0.0
0.093002,0.0,0.000693,-0.000693,0.0
0.094004,0.0,0.000693,-0.000693,0.0
0.095002,0.0,0.000693,-0.000693,0.0
0.096001,0.0,0.000693,-0.000693,0.0
0.097004,0.0,0.000693,-0.000693,0.0
0.098001,0.0,0.000693,-0.000693,0.0
0.098998,0.0,0.001074,-0.001074,0.0
0.099999,0.0,0.001074,-0.001074,0.0
0.101001,0.0,0.001074,-0.001074,0.0
0.101998,0.0,0.001074,-0.001074,0.0
0.102998,0.0,0.001074,-0.001074,0.0
0.103999,0.0,0.001074,-0.001074,0.0
0.105001,0.0,0.000693,-0.000693,0.0
0.106011,0.0,0.000693,-0.000693,0.0
0.107001,0.0,0.000693,-0.000693,0.0
0.107999,0.0,0.000693,-0.000693,0.0
0.108999,0.0,0.000693,-0.000693,0.0
0.11,0.0,0.000693,-0.000693,0.0
0.111001,0.0,0.000693,-0.000693,0.0
0.111998,0.0,0.000693,-0.000693,0.0
0.113,0.0,0.000693,-0.000693,0.0
0.114001,0.0,0.000693,-0.000693,0.0
0.114999,0.0,0.000693,-0.000693,0.0
0.115999,0.0,0.000693,-0.000693,0.0
0.116997,0.0,0.000693,-0.000693,0.0
0.117994,0.0,0.000693,-0.000693,0.0
0.118997,0.0,0.000693,-0.000693,0.0
0.120003,0.0,0.000693,-0.000693,0.0
0.120997,0.0,0.000693,-0.000693,0.0
0.121996,0.0,0.000693,-0.000693,0.0
0.122997,0.0,0.000693,-0.000693,0.0
0.123996,0.0,0.000693,-0.000693,0.0
0.124993,0.0,0.000311,-0.000311,0.0
0.125996,0.0,0.000311,-0.000311,0.0
0.126994,0.0,0.000311,-0.000311,0.0
0.127992,0.0,0.000311,-0.000311,0.0
0.128992,0.0,0.000311,-0.000311,0.0
0.129993,0.0,0.000311,-0.000311,0.0
0.130992,0.0,0.000311,-0.000311,0.0
0.131992,0.0,0.000311,-0.000311,0.0
0.132993,0.0,0.000311,-0.000311,0.0
0.133991,0.0,0.000311,-0.000311,0.0
0.135003,0.0,0.000311,-0.000311,0.0
0.136004,0.0,0.000311,-0.000311,0.0
0.137008,0.0,0.000311,-0.000311,0.0
0.138006,0.0,0.000311,-0.000311,0.0
0.139005,0.0,0.000311,-0.000311,0.0
0.140005,0.0,0.000311,-0.000311,0.0
0.141009,0.0,0.000311,-0.000311,0.0
0.142005,0.0,0.000311,-0.000311,0.0
0.143005,0.0,0.000311,-0.000311,0.0
0.144005,0.0,0.000311,-0.000311,0.0
0.145005,0.0,0.000311,-0.000311,0.0
0.146004,0.0,0.000311,-0.000311,0.0
0.147007,0.0,0.000311,-0.000311,0.0
0.148003,0.0,0.000311,-0.000311,0.0
0.149006,0.0,0.000311,-0.000311,0.0
0.150005,0.0,0.000311,-0.000311,0.0
0.151006,0.0,0.000311,-0.000311,0.0
0.152005,0.0,0.000311,-0.000311,0.0
0.153004,0.0,0.000311,-0.000311,0.0
0.154002,0.0,0.000311,-0.000311,0.0
0.155002,0.0,0.000311,-0.000311,0.0
0.156008,0.0,0.000311,-0.000311,0.0
0.157004,0.0,0.000311,-0.000311,0.0
0.158005,0.0,0.000311,-0.000311,0.0
0.159008,0.0,0.000311,-0.000311,0.0
0.160002,0.0,-7e-05,7e-05,0.0
0.160998,0.0,-7e-05,7e-05,0.0
0.162,0.0,-7e-05,7e-05,0.0
0.163003,0.0,-7e-05,7e-05,0.0
0.164001,0.0,-7e-05,7e-05,0.0
0.165002,0.0,-7e-05,7e-05,0.0
0.166,0.0,-7e-05,7e-05,0.0
0.167,0.0,-7e-05,7e-05,0.0
0.168,0.0,-0.000452,0.000452,0.0
0.169003,0.0,-0.000452,0.000452,0.0
0.170001,0.0,-0.000452,0.000452,0.0
0.171,0.0,-0.000452,0.000452,0.0
0.171999,0.0,-0.000833,0.000833,0.0
0.172999,0.0,-0.000833,0.000833,0.0
0.174001,0.0,-0.000833,0.000833,0.0
0.174998,0.0,-0.000833,0.000833,0.0
0.175998,0.0,-0.001215,0.001215,0.0
0.176997,0.0,-0.001215,0.001215,0.0
0.178,0.0,-0.001596,0.001596,0.0
0.178998,0.0,-0.001596,0.001596,0.0
0.179997,0.0,-0.001978,0.001978,0.0
0.180995,0.0,-0.001978,0.001978,0.0
0.182001,0.0,-0.001978,0.001978,0.0
0.182997,0.0,-0.002359,0.002359,0.0
0.184002,0.0,-0.002359,0.002359,0.0
0.184995,0.0,-0.002359,0.002359,0.0
0.186002,0.0,-0.002359,0.002359,0.0
0.187,0.0,-0.002359,0.002359,0.0
0.187998,0.0,-0.002741,0.002741,0.0
0.189,0.0,-0.002741,0.002741,0.0
0.190002,0.0,-0.002359,0.002359,0.0
0.191007,0.0,-0.002359,0.002359,0.0
0.192008,0.0,-0.002359,0.002359,0.0
0.193004,0.0,-0.002359,0.002359,0.0
0.194002,0.0,-0.001978,0.001978,0.0
0.195003,0.0,-0.001978,0.001978,0.0
0.196003,0.0,-0.001978,0.001978,0.0
0.196999,0.0,-0.001596,0.001596,0.0
0.197999,0.0,-0.001596,0.001596,0.0
0.199004,0.0,-0.001596,0.001596,0.0
0.200002,0.0,-0.001596,0.001596,0.0
0.201007,0.0,-0.001215,0.001215,0.0
0.201998,0.0,-0.001215,0.001215,0.0
0.203001,0.0,-0.001215,0.001215,0.0
0.204,0.0,-0.001215,0.001215,0.0
0.204997,0.0,-0.001215,0.001215,0.0
0.205997,0.0,-0.001215,0.001215,0.0
0.207001,0.0,-0.001215,0.001215,0.0
0.208002,0.0,-0.001596,0.001596,0.0
0.209002,0.0,-0.001596,0.001596,0.0
0.209998,0.0,-0.001596,0.001596,0.0
0.211002,0.0,-0.001596,0.001596,0.0
0.211997,0.0,-0.001596,0.001596,0.0
0.212996,0.0,-0.001596,0.001596,0.0
0.213997,0.0,-0.001596,0.001596,0.0
0.215001,0.0,-0.001596,0.001596,0.0
0.215995,0.0,-0.001596,0.001596,0.0
0.216994,0.0,-0.001596,0.001596,0.0
0.217993,0.0,-0.001596,0.001596,0.0
0.218994,0.0,-0.001596,0.001596,0.0
0.220002,0.0,-0.001215,0.001215,0.0
0.221002,0.0,-0.001215,0.001215,0.0
0.222005,0.0,-0.001215,0.001215,0.0
0.223002,0.0,-0.001215,0.001215,0.0
0.224,0.0,-0.001215,0.001215,0.0
0.225004,0.0,-0.001215,0.001215,0.0
0.226002,0.0,-0.001215,0.001215,0.0
0.227001,0.0,-0.000833,0.000833,0.0
0.228,0.0,-0.000833,0.000833,0.0
0.228999,0.0,-0.000833,0.000833,0.0
0.230001,0.0,-0.000833,0.000833,0.0
0.231002,0.0,-0.000833,0.000833,0.0
0.232002,0.0,-0.000833,0.000833,0.0
0.233003,0.0,-0.000833,0.000833,0.0
0.234003,0.0,-0.000833,0.000833,0.0
0.235002,0.0,-0.000833,0.000833,0.0
0.236002,0.0,-0.000833,0.000833,0.0
0.236999,0.0,-0.000833,0.000833,0.0
0.238001,0.0,-0.000833,0.000833,0.0
0.239002,0.0,-0.000833,0.000833,0.0
0.239997,0.0,-0.000833,0.000833,0.0
0.241,0.0,-0.000833,0.000833,0.0
0.241999,0.0,-0.000833,0.000833,0.0
0.243002,0.0,-0.000833,0.000833,0.0
0.243999,0.0,-0.000833,0.000833,0.0
0.244999,0.0,-0.000452,0.000452,0.0
0.245999,0.0,-0.000452,0.000452,0.0
0.246999,0.0,-0.000452,0.000452,0.0
0.247997,0.0,-7e-05,7e-05,0.0
0.248998,0.0,-7e-05,7e-05,0.0
0.249999,0.0,-7e-05,7e-05,0.0
0.251001,0.0,0.000311,-0.000311,0.0
0.251999,0.0,0.000311,-0.000311,0.0
0.252997,0.0,0.000311,-0.000311,0.0
0.254002,0.0,0.000693,-0.000693,0.0
0.254997,0.0,0.000693,-0.000693,0.0
0.255997,0.0,0.001074,-0.001074,0.0
0.256993,0.0,0.001074,-0.001074,0.0
0.257996,0.0,0.001455,-0.001455,0.0
0.258996,0.0,0.001455,-0.001455,0.0
0.259996,0.0,0.001455,-0.001455,0.0
0.260992,0.0,0.001455,-0.001455,0.0
0.261996,0.0,0.001455,-0.001455,0.0
0.262992,0.0,0.001837,-0.001837,0.0
0.263995,0.0,0.001837,-0.001837,0.0
0.264996,0.0,0.001455,-0.001455,0.0
0.265996,0.0,0.001455,-0.001455,0.0
0.266995,0.0,0.001455,-0.001455,0.0
0.267993,0.0,0.001455,-0.001455,0.0
0.268993,0.0,0.001455,-0.001455,0.0
0.269993,0.0,0.001455,-0.001455,0.0
0.270995,0.0,0.001074,-0.001074,0.0
0.271994,0.0,0.001074,-0.001074,0.0
0.272993,0.0,0.001074,-0.001074,0.0
0.273991,0.0,0.001074,-0.001074,0.0
0.274993,0.0,0.001074,-0.001074,0.0
0.275993,0.0,0.001074,-0.001074,0.0
0.276997,0.0,0.000693,-0.000693,0.0
0.277995,0.0,0.000693,-0.000693,0.0
0.278996,0.0,0.000693,-0.000693,0.0
0.279996,0.0,0.000693,-0.000693,0.0
0.280993,0.0,0.000693,-0.000693,0.0
0.281989,0.0,0.001074,-0.001074,0.0
0.283002,0.0,0.001074,-0.001074,0.0
0.284004,0.0,0.001074,-0.001074,0.0
0.285004,0.0,0.001074,-0.001074,0.0
0.286007,0.0,0.001074,-0.001074,0.0
0.287006,0.0,0.001074,-0.001074,0.0
0.288004,0.0,0.001074,-0.001074,0.0
0.289006,0.0,0.001074,-0.001074,0.0
0.290006,0.0,0.001074,-0.001074,0.0
0.291003,0.0,0.001074,-0.001074,0.0
0.292004,0.0,0.001074,-0.001074,0.0
0.293004,0.0,0.001074,-0.001074,0.0
0.294003,0.0,0.001074,-0.001074,0.0
0.295004,0.0,0.001074,-0.001074,0.0
0.296004,0.0,0.001074,-0.001074,0.0
0.297003,0.0,0.001074,-0.001074,0.0
0.298006,0.0,0.000693,-0.000693,0.0
0.299003,0.0,0.000693,-0.000693,0.0
0.300003,0.0,0.000693,-0.000693,0.0
0.301003,0.0,0.000693,-0.000693,0.0
0.302002,0.0,0.000693,-0.000693,0.0
0.303002,0.0,0.000693,-0.000693,0.0
0.304003,0.0,0.000693,-0.000693,0.0
0.305003,0.0,0.000693,-0.000693,0.0
0.306003,0.0,0.000693,-0.000693,0.0
0.307001,0.0,0.000693,-0.000693,0.0
0.308001,0.0,0.000693,-0.000693,0.0
0.309002,0.0,0.000693,-0.000693,0.0
0.310002,0.0,0.001074,-0.001074,0.0
0.311002,0.0,0.001074,-0.001074,0.0
0.312004,0.0,0.001074,-0.001074,0.0
0.313002,0.0,0.001074,-0.001074,0.0
0.313997,0.0,0.001074,-0.001074,0.0
0.315004,0.0,0.000693,-0.000693,0.0
0.316009,0.0,0.000693,-0.000693,0.0
0.317005,0.0,0.000693,-0.000693,0.0
0.318003,0.0,0.000693,-0.000693,0.0
0.319006,0.0,0.000693,-0.000693,0.0
0.320001,0.0,0.000693,-0.000693,0.0
0.321004,0.0,0.000693,-0.000693,0.0
0.322004,0.0,0.000693,-0.000693,0.0
0.323003,0.0,0.000693,-0.000693,0.0
0.324004,0.0,0.000693,-0.000693,0.0
0.324999,0.0,0.000693,-0.000693,0.0
0.326002,0.0,0.000693,-0.000693,0.0
0.327005,0.0,0.000693,-0.000693,0.0
0.327998,0.0,0.000693,-0.000693,0.0
0.328999,0.0,0.000693,-0.000693,0.0
0.330002,0.0,0.000693,-0.000693,0.0
0.331002,0.0,0.000693,-0.000693,0.0
0.332004,0.0,0.000693,-0.000693,0.0
0.333004,0.0,0.000693,-0.000693,0.0
0.334004,0.0,0.000693,-0.000693,0.0
0.334996,0.0,0.000693,-0.000693,0.0
0.336001,0.0,0.000693,-0.000693,0.0
0.337,0.0,0.000693,-0.000693,0.0
0.338001,0.0,0.000693,-0.000693,0.0
0.338995,0.0,0.000693,-0.000693,0.0
0.339995,0.0,0.000693,-0.000693,0.0
0.340997,0.0,0.000693,-0.000693,0.0
0.342001,0.0,0.000693,-0.000693,0.0
0.342998,0.0,0.000693,-0.000693,0.0
0.343997,0.0,0.000693,-0.000693,0.0
0.344994,0.0,0.000693,-0.000693,0.0
0.345998,0.0,0.000693,-0.000693,0.0
0.346994,0.0,0.000693,-0.000693,0.0
0.347997,0.0,0.000693,-0.000693,0.0
0.348993,0.0,0.000311,-0.000311,0.0
0.349995,0.0,0.000311,-0.000311,0.0
0.351002,0.0,0.000311,-0.000311,0.0
0.352003,0.0,0.000311,-0.000311,0.0
0.352998,0.0,0.000311,-0.000311,0.0
0.353997,0.0,0.000311,-0.000311,0.0
0.355,0.0,0.000311,-0.000311,0.0
0.356002,0.0,0.000311,-0.000311,0.0
0.357001,0.0,0.000311,-0.000311,0.0
0.358009,0.0,0.000311,-0.000311,0.0
0.359006,0.0,0.000311,-0.000311,0.0
0.360007,0.0,0.000311,-0.000311,0.0
0.361004,0.0,0.000311,-0.000311,0.0
0.362009,0.0,0.000311,-0.000311,0.0
0.363005,0.0,0.000311,-0.000311,0.0
0.364004,0.0,0.000311,-0.000311,0.0
0.36501,0.0,0.000311,-0.000311,0.0
0.366008,0.0,0.000311,-0.000311,0.0
0.367009,0.0,0.000311,-0.000311,0.0
0.368009,0.0,0.000311,-0.000311,0.0
0.369004,0.0,0.000311,-0.000311,0.0
0.370005,0.0,0.000311,-0.000311,0.0
0.371005,0.0,0.000311,-0.000311,0.0
0.372005,0.0,0.000311,-0.000311,0.0
0.373006,0.0,-7e-05,7e-05,0.0
0.374002,0.0,-7e-05,7e-05,0.0
0.374999,0.0,-7e-05,7e-05,0.0
0.376,0.0,-7e-05,7e-05,0.0
0.377002,0.0,-7e-05,7e-05,0.0
0.378001,0.0,-7e-05,7e-05,0.0
0.378999,0.0,-7e-05,7e-05,0.0
0.38,0.0,-7e-05,7e-05,0.0
0.381,0.0,-7e-05,7e-05,0.0
0.382004,0.0,-7e-05,7e-05,0.0
0.383,0.0,-0.000452,0.000452,0.0
0.384,0.0,-0.000452,0.000452,0.0
0.385003,0.0,-0.000452,0.000452,0.0
0.386004,0.0,-0.000452,0.000452,0.0
0.387005,0.0,-0.000452,0.000452,0.0
0.388002,0.0,-0.000833,0.000833,0.0
0.388997,0.0,-0.000833,0.000833,0.0
0.390001,0.0,-0.000833,0.000833,0.0
0.391001,0.0,-0.000833,0.000833,0.0
0.392002,0.0,-0.000833,0.000833,0.0
0.393001,0.0,-0.001215,0.001215,0.0
0.394001,0.0,-0.001215,0.001215,0.0
0.394998,0.0,-0.001596,0.001596,0.0
0.395998,0.0,-0.001596,0.001596,0.0
0.396998,0.0,-0.001978,0.001978,0.0
0.397999,0.0,-0.001978,0.001978,0.0
0.399001,0.0,-0.002359,0.002359,0.0
0.399999,0.0,-0.002359,0.002359,0.0
0.401001,0.0,-0.002359,0.002359,0.0
0.402001,0.0,-0.002359,0.002359,0.0
0.403,0.0,-0.002359,0.002359,0.0
0.404001,0.0,-0.002359,0.002359,0.0
0.405001,0.0,-0.002359,0.002359,0.0
0.406001,0.0,-0.002359,0.002359,0.0
0.407001,0.0,-0.002359,0.002359,0.0
0.408002,0.0,-0.002359,0.002359,0.0
0.408996,0.0,-0.001978,0.001978,0.0
0.409999,0.0,-0.001978,0.001978,0.0
0.410998,0.0,-0.001978,0.001978,0.0
0.411995,0.0,-0.001596,0.001596,0.0
0.412998,0.0,-0.001596,0.001596,0.0
0.413996,0.0,-0.001596,0.001596,0.0
0.414997,0.0,-0.001596,0.001596,0.0
0.415996,0.0,-0.001215,0.001215,0.0
0.416994,0.0,-0.001215,0.001215,0.0
0.417994,0.0,-0.001215,0.001215,0.0
0.418993,0.0,-0.001215,0.001215,0.0
0.419992,0.0,-0.001215,0.001215,0.0
0.420998,0.0,-0.001215,0.001215,0.0
0.421996,0.0,-0.001215,0.001215,0.0
0.422994,0.0,-0.001596,0.001596,0.0
0.423995,0.0,-0.001596,0.001596,0.0
0.424998,0.0,-0.001596,0.001596,0.0
0.425991,0.0,-0.001596,0.001596,0.0
0.426996,0.0,-0.001596,0.001596,0.0
0.427999,0.0,-0.001596,0.001596,0.0
0.428992,0.0,-0.001596,0.001596,0.0
0.429993,0.0,-0.001596,0.001596,0.0
0.43099,0.0,-0.001596,0.001596,0.0
0.431997,0.0,-0.001596,0.001596,0.0
0.432995,0.0,-0.001596,0.001596,0.0
0.433993,0.0,-0.001215,0.001215,0.0
0.434992,0.0,-0.001215,0.001215,0.0
0.435991,0.0,-0.001215,0.001215,0.0
0.43699,0.0,-0.001215,0.001215,0.0
0.437991,0.0,-0.001215,0.001215,0.0
0.439003,0.0,-0.001215,0.001215,0.0
0.440004,0.0,-0.001215,0.001215,0.0
0.441004,0.0,-0.001215,0.001215,0.0
0.442003,0.0,-0.000833,0.000833,0.0
0.443004,0.0,-0.000833,0.000833,0.0
0.444002,0.0,-0.000833,0.000833,0.0
0.444989,0.0,-0.000833,0.000833,0.0
0.445987,0.0,-0.000833,0.000833,0.0
0.446987,0.0,-0.000833,0.000833,0.0
0.447986,0.0,-0.000833,0.000833,0.0
0.449004,0.0,-0.000833,0.000833,0.0
0.449999,0.0,-0.000833,0.000833,0.0
0.451001,0.0,-0.000833,0.000833,0.0
0.451999,0.0,-0.000833,0.000833,0.0
0.453002,0.0,-0.000833,0.000833,0.0
0.453999,0.0,-0.000833,0.000833,0.0
0.455002,0.0,-0.000452,0.000452,0.0
0.456,0.0,-0.000452,0.000452,0.0
0.45699,0.0,-0.000452,0.000452,0.0
0.458005,0.0,-0.000452,0.000452,0.0
0.459001,0.0,-7e-05,7e-05,0.0
0.460002,0.0,-7e-05,7e-05,0.0
0.460999,0.0,0.000311,-0.000311,0.0
0.462001,0.0,0.000311,-0.000311,0.0
0.462999,0.0,0.000311,-0.000311,0.0
0.464005,0.0,0.000693,-0.000693,0.0
0.465,0.0,0.000693,-0.000693,0.0
0.465995,0.0,0.001074,-0.001074,0.0
0.466994,0.0,0.001074,-0.001074,0.0
0.467996,0.0,0.001455,-0.001455,0.0
0.468999,0.0,0.001455,-0.001455,0.0
0.469998,0.0,0.001455,-0.001455,0.0
0.470999,0.0,0.001455,-0.001455,0.0
0.472001,0.0,0.001837,-0.001837,0.0
0.472993,0.0,0.001837,-0.001837,0.0
0.473995,0.0,0.001837,-0.001837,0.0
0.474998,0.0,0.001837,-0.001837,0.0
0.476003,0.0,0.001455,-0.001455,0.0
0.477002,0.0,0.001455,-0.001455,0.0
0.477995,0.0,0.001455,-0.001455,0.0
0.478994,0.0,0.001455,-0.001455,0.0
0.479998,0.0,0.001455,-0.001455,0.0
0.480998,0.0,0.001074,-0.001074,0.0
0.481993,0.0,0.001074,-0.001074,0.0
0.482992,0.0,0.001074,-0.001074,0.0
0.483993,0.0,0.001074,-0.001074,0.0
0.485,0.0,0.001074,-0.001074,0.0
0.485997,0.0,0.001074,-0.001074,0.0
0.486999,0.0,0.000693,-0.000693,0.0
0.487997,0.0,0.000693,-0.000693,0.0
0.489,0.0,0.000693,-0.000693,0.0
0.490007,0.0,0.000693,-0.000693,0.0
0.490997,0.0,0.000693,-0.000693,0.0
0.492001,0.0,0.001074,-0.001074,0.0
0.492997,0.0,0.001074,-0.001074,0.0
0.494001,0.0,0.001074,-0.001074,0.0
0.495,0.0,0.001074,-0.001074,0.0
0.496007,0.0,0.001074,-0.001074,0.0
0.497005,0.0,0.001074,-0.001074,0.0
0.498005,0.0,0.001074,-0.001074,0.0
0.499006,0.0,0.001074,-0.001074,0.0
0.500004,0.0,0.001074,-0.001074,0.0
0.501005,0.0,0.001074,-0.001074,0.0
0.502003,0.0,0.001074,-0.001074,0.0
0.503003,0.0,0.001074,-0.001074,0.0
0.504003,0.0,0.001074,-0.001074,0.0
0.505002,0.0,0.001074,-0.001074,0.0
0.506004,0.0,0.001074,-0.001074,0.0
0.507005,0.0,0.000693,-0.000693,0.0
0.508001,0.0,0.000693,-0.000693,0.0
0.509001,0.0,0.000693,-0.000693,0.0
0.510001,0.0,0.000693,-0.000693,0.0
0.511002,0.0,0.000693,-0.000693,0.0
0.512003,0.0,0.000693,-0.000693,0.0
0.513004,0.0,0.000693,-0.000693,0.0
0.514001,0.0,0.000693,-0.000693,0.0
0.515001,0.0,0.000693,-0.000693,0.0
0.516003,0.0,0.000693,-0.000693,0.0
0.517001,0.0,0.000693,-0.000693,0.0
0.518001,0.0,0.000693,-0.000693,0.0
0.518999,0.0,0.000693,-0.000693,0.0
0.520002,0.0,0.000693,-0.000693,0.0
0.520995,0.0,0.000693,-0.000693,0.0
0.521993,0.0,0.001074,-0.001074,0.0
0.523003,0.0,0.001074,-0.001074,0.0
0.524008,0.0,0.001074,-0.001074,0.0
0.525007,0.0,0.000693,-0.000693,0.0
0.526002,0.0,0.000693,-0.000693,0.0
0.527003,0.0,0.000693,-0.000693,0.0
0.528002,0.0,0.000693,-0.000693,0.0
0.528995,0.0,0.000693,-0.000693,0.0
0.529999,0.0,0.000693,-0.000693,0.0
0.530997,0.0,0.001074,-0.001074,0.0
0.532004,0.0,0.000693,-0.000693,0.0
0.533002,0.0,0.000693,-0.000693,0.0
0.534002,0.0,0.000693,-0.000693,0.0
0.534999,0.0,0.000693,-0.000693,0.0
0.536002,0.0,0.000693,-0.000693,0.0
0.537003,0.0,0.000693,-0.000693,0.0
0.538002,0.0,0.000693,-0.000693,0.0
0.539,0.0,0.000693,-0.000693,0.0
0.540002,0.0,0.000693,-0.000693,0.0
0.540998,0.0,0.000693,-0.000693,0.0
0.542,0.0,0.000693,-0.000693,0.0
0.542999,0.0,0.000693,-0.000693,0.0
0.544004,0.0,0.000693,-0.000693,0.0
0.545002,0.0,0.000693,-0.000693,0.0
0.546,0.0,0.000693,-0.000693,0.0
0.547,0.0,0.000693,-0.000693,0.0
0.547998,0.0,0.000693,-0.000693,0.0
0.548999,0.0,0.000693,-0.000693,0.0
0.55,0.0,0.000693,-0.000693,0.0
0.550998,0.0,0.000693,-0.000693,0.0
0.552002,0.0,0.000693,-0.000693,0.0
0.553002,0.0,0.000693,-0.000693,0.0
0.553997,0.0,0.000311,-0.000311,0.0
0.555,0.0,0.000311,-0.000311,0.0
0.555997,0.0,0.000311,-0.000311,0.0
0.556998,0.0,0.000311,-0.000311,0.0
0.557995,0.0,0.000311,-0.000311,0.0
0.558999,0.0,0.000311,-0.000311,0.0
0.560001,0.0,0.000311,-0.000311,0.0
0.560998,0.0,0.000311,-0.000311,0.0
0.561996,0.0,0.000311,-0.000311,0.0
0.562997,0.0,0.000311,-0.000311,0.0
0.563996,0.0,0.000311,-0.000311,0.0
0.564998,0.0,0.000311,-0.000311,0.0
0.565997,0.0,0.000311,-0.000311,0.0
0.566996,0.0,0.000311,-0.000311,0.0
0.567996,0.0,0.000311,-0.000311,0.0
0.569,0.0,0.000311,-0.000311,0.0
0.569998,0.0,0.000311,-0.000311,0.0
0.570994,0.0,-7e-05,7e-05,0.0
0.571992,0.0,-7e-05,7e-05,0.0
0.572992,0.0,-7e-05,7e-05,0.0
0.573994,0.0,-7e-05,7e-05,0.0
0.574997,0.0,-7e-05,7e-05,0.0
0.575997,0.0,-7e-05,7e-05,0.0
0.576994,0.0,-7e-05,7e-05,0.0
0.577994,0.0,-7e-05,7e-05,0.0
0.578995,0.0,-0.000452,0.000452,0.0
0.579992,0.0,-0.000452,0.000452,0.0
0.581005,0.0,-0.000452,0.000452,0.0
0.582003,0.0,-0.000452,0.000452,0.0
0.583003,0.0,-0.000833,0.000833,0.0
