time_s,u,y,ae,pe
11.144998,0.08772,0.124481,-0.036761,-0.033184
11.145995,0.084114,0.121811,-0.037697,-0.034129
11.147001,0.080422,0.119522,-0.0391,-0.035086
11.147995,0.076645,0.117233,-0.040588,-0.036052
11.148992,0.072785,0.114182,-0.041397,-0.037023
11.149998,0.068844,0.111511,-0.042668,-0.037996
11.15099,0.064823,0.10884,-0.044017,-0.038967
11.151992,0.060724,0.105788,-0.045064,-0.039932
11.152992,0.056551,0.102737,-0.046185,-0.040888
11.15399,0.052305,0.099303,-0.046998,-0.041832
11.154992,0.04799,0.09587,-0.04788,-0.042758
11.155997,0.043607,0.092818,-0.049211,-0.043664
11.156994,0.03916,0.089004,-0.049844,-0.044548
11.157993,0.034651,0.08557,-0.050919,-0.045406
11.158995,0.034651,0.081756,-0.047105,-0.041679
11.159991,0.030082,0.07756,-0.047478,-0.042466
11.16099,0.025454,0.073745,-0.048291,-0.043264
11.161993,0.02077,0.06993,-0.04916,-0.04407
11.162998,0.016032,0.065734,-0.049702,-0.044876
11.163993,0.011242,0.061538,-0.050296,-0.045679
11.164994,0.006401,0.057342,-0.050941,-0.046475
11.165992,0.001511,0.053146,-0.051635,-0.04726
11.166997,-0.003427,0.048949,-0.052377,-0.048032
11.167992,-0.008413,0.044371,-0.052784,-0.048787
11.168997,-0.013444,0.040175,-0.053618,-0.049523
11.169993,-0.018519,0.035978,-0.054497,-0.050238
11.170994,-0.023638,0.031401,-0.055039,-0.050931
11.171994,-0.023638,0.026823,-0.050461,-0.046452
11.172994,-0.028801,0.022627,-0.051428,-0.047104
11.173992,-0.034008,0.018049,-0.052058,-0.04778
11.174995,-0.039259,0.01309,-0.052349,-0.048472
11.175991,-0.044552,0.008513,-0.053065,-0.049177
11.176989,-0.049888,0.003935,-0.053823,-0.049891
11.177994,-0.055264,-0.001024,-0.05424,-0.050607
11.178992,-0.060679,-0.00522,-0.055459,-0.051321
11.179991,-0.066131,-0.009798,-0.056333,-0.052029
11.181001,-0.071617,-0.014758,-0.05686,-0.052724
11.181988,-0.077137,-0.019336,-0.057802,-0.053405
11.183,-0.082689,-0.023913,-0.058776,-0.054066
11.183991,-0.08827,-0.028491,-0.05978,-0.054705
11.184991,-0.093878,-0.033068,-0.06081,-0.055317
11.185988,-0.09951,-0.038028,-0.061483,-0.0559
11.186998,-0.09951,-0.042987,-0.056524,-0.050809
11.187987,-0.105165,-0.047946,-0.057219,-0.051358
11.188987,-0.110839,-0.052523,-0.058315,-0.05192
11.189987,-0.116528,-0.057864,-0.058664,-0.052488
11.190997,-0.122229,-0.062442,-0.059787,-0.053053
11.191987,-0.127937,-0.067782,-0.060155,-0.053606
11.192987,-0.133647,-0.07236,-0.061288,-0.054139
11.194,-0.139357,-0.077701,-0.061655,-0.054645
11.19499,-0.14506,-0.082279,-0.062781,-0.055118
11.196001,-0.150749,-0.087238,-0.063511,-0.055547
11.196998,-0.156421,-0.092579,-0.063842,-0.055928
11.198,-0.156421,-0.097538,-0.058883,-0.050619
11.198998,-0.162067,-0.102497,-0.05957,-0.050964
11.199987,-0.167682,-0.107456,-0.060226,-0.051294
11.200986,-0.173257,-0.112797,-0.06046,-0.051597
11.201993,-0.178786,-0.117756,-0.06103,-0.051862
11.202999,-0.18426,-0.123096,-0.061163,-0.052077
11.203997,-0.189669,-0.128055,-0.061613,-0.05223
11.204999,-0.195007,-0.133777,-0.061229,-0.052312
11.205995,-0.195007,-0.138737,-0.05627,-0.047069
11.206997,-0.200261,-0.143697,-0.056565,-0.047117
11.208001,-0.205422,-0.149419,-0.056003,-0.047116
11.208998,-0.210476,-0.154378,-0.056098,-0.047049
11.209997,-0.215412,-0.159337,-0.056075,-0.046902
11.211001,-0.220214,-0.164296,-0.055918,-0.046656
11.211998,-0.224869,-0.169637,-0.055232,-0.046298
11.213,-0.224869,-0.174596,-0.050273,-0.04133
11.213998,-0.229359,-0.180318,-0.049042,-0.04092
11.215,-0.233664,-0.185277,-0.048387,-0.040399
11.215996,-0.237767,-0.190236,-0.047531,-0.039751
11.216999,-0.241648,-0.195577,-0.046072,-0.038953
11.218001,-0.245288,-0.200536,-0.044752,-0.037987
11.218995,-0.248666,-0.205877,-0.042788,-0.036835
11.219995,-0.248666,-0.210455,-0.038211,-0.032392
11.220993,-0.251766,-0.215414,-0.036352,-0.031156
11.221995,-0.25457,-0.220373,-0.034197,-0.029739
11.222994,-0.257066,-0.224188,-0.032878,-0.028132
11.223996,-0.259246,-0.228765,-0.03048,-0.026332
11.224994,-0.261108,-0.232961,-0.028147,-0.024342
11.225995,-0.262656,-0.237539,-0.025117,-0.022173
11.226996,-0.2639,-0.240972,-0.022927,-0.019842
11.227994,-0.264855,-0.244787,-0.020067,-0.017374
11.228995,-0.265542,-0.24822,-0.017322,-0.0148
11.229993,-0.265542,-0.251272,-0.01427,-0.011709
11.230993,-0.265983,-0.253942,-0.012041,-0.009241
11.231993,-0.266208,-0.256613,-0.009595,-0.006746
11.232995,-0.266241,-0.259664,-0.006577,-0.004255
11.233993,-0.266113,-0.261572,-0.004542,-0.001804
11.234995,-0.265848,-0.263098,-0.00275,0.00058
11.235992,-0.265473,-0.264624,-0.000848,0.002866
11.236992,-0.265006,-0.26615,0.001144,0.005033
11.237992,-0.264469,-0.267295,0.002825,0.007059
11.238994,-0.263875,-0.268058,0.004183,0.008933
11.239992,-0.263235,-0.268821,0.005586,0.010644
11.240992,-0.262557,-0.268821,0.006264,0.012189
11.241991,-0.261844,-0.268821,0.006976,0.013568
11.242995,-0.2611,-0.268821,0.007721,0.014785
11.243996,-0.260325,-0.268821,0.008496,0.015846
11.244995,-0.259514,-0.268058,0.008543,0.016763
11.245996,-0.258666,-0.267295,0.008629,0.017547
11.247009,-0.257774,-0.266532,0.008757,0.01821
11.247991,-0.256838,-0.265387,0.00855,0.018766
11.249,-0.25585,-0.264624,0.008774,0.019229
11.249996,-0.25481,-0.263861,0.00905,0.01961
11.250994,-0.253715,-0.262335,0.00862,0.019921
11.251996,-0.252562,-0.261572,0.00901,0.020173
11.252996,-0.251345,-0.260427,0.009082,0.020381
11.254001,-0.25006,-0.259283,0.009223,0.020557
11.254998,-0.248706,-0.258139,0.009433,0.020712
11.255996,-0.247278,-0.256613,0.009334,0.020855
11.256997,-0.245774,-0.255468,0.009695,0.020998
11.257994,-0.24419,-0.253942,0.009753,0.021148
11.259001,-0.242523,-0.252798,0.010275,0.021315
11.259997,-0.240767,-0.251654,0.010887,0.021509
11.260993,-0.238916,-0.250509,0.011593,0.02174
11.261994,-0.236966,-0.248983,0.012018,0.022017
11.263005,-0.234911,-0.247457,0.012546,0.022346
11.263999,-0.232746,-0.246313,0.013567,0.022736
11.264992,-0.230467,-0.244787,0.01432,0.023191
11.265991,-0.228071,-0.243643,0.015572,0.023714
11.267001,-0.225554,-0.242117,0.016562,0.024308
11.268,-0.222915,-0.240972,0.018057,0.024975
11.269003,-0.220152,-0.239446,0.019295,0.025715
11.270003,-0.217262,-0.237921,0.020658,0.026526
11.271,-0.214249,-0.236395,0.022146,0.027405
11.27199,-0.211113,-0.234869,0.023756,0.028347
11.273,-0.207858,-0.232961,0.025104,0.029346
11.273996,-0.204483,-0.231436,0.026952,0.030397
11.275003,-0.200992,-0.229528,0.028536,0.031495
11.275996,-0.197388,-0.227621,0.030233,0.032632
11.276999,-0.193672,-0.225332,0.031661,0.033803
11.278003,-0.189845,-0.223425,0.03358,0.035002
11.278999,-0.185909,-0.221136,0.035227,0.036226
11.280001,-0.181867,-0.218847,0.03698,0.037466
11.281006,-0.177723,-0.216558,0.038835,0.038716
11.281998,-0.17348,-0.213888,0.040408,0.03997
11.282998,-0.169142,-0.211218,0.042076,0.04122
11.283991,-0.164713,-0.208547,0.043834,0.04246
11.284994,-0.160195,-0.205496,0.0453,0.043686
11.285998,-0.155593,-0.202444,0.046851,0.044891
11.287,-0.15091,-0.19901,0.048099,0.046069
11.287994,-0.146152,-0.195577,0.049425,0.047216
11.288999,-0.141321,-0.192143,0.050823,0.048327
11.289997,-0.136423,-0.187947,0.051524,0.049395
11.290995,-0.131465,-0.184514,0.053049,0.050416
11.291999,-0.12645,-0.180699,0.054249,0.051384
11.292994,-0.121383,-0.176503,0.05512,0.052299
11.294,-0.116268,-0.172307,0.056039,0.053155
11.294997,-0.11111,-0.167729,0.056619,0.053951
11.295996,-0.10591,-0.163533,0.057623,0.054687
11.297,-0.100673,-0.158574,0.057901,0.055362
11.298002,-0.095401,-0.154378,0.058977,0.055975
11.298994,-0.090097,-0.149419,0.059321,0.056528
11.299992,-0.084765,-0.144841,0.060076,0.05702
11.300999,-0.079408,-0.139882,0.060474,0.057453
11.301997,-0.074029,-0.134922,0.060893,0.057825
11.302991,-0.068631,-0.129963,0.061331,0.058139
11.303994,-0.068631,-0.124622,0.055991,0.052996
11.304994,-0.063219,-0.119663,0.056444,0.053235
11.305997,-0.057795,-0.114322,0.056528,0.053469
11.306999,-0.052363,-0.109363,0.057,0.053692
11.307997,-0.046927,-0.104023,0.057096,0.053902
11.308996,-0.04149,-0.098682,0.057192,0.054094
11.309992,-0.036057,-0.09296,0.056904,0.054264
11.310993,-0.03063,-0.088001,0.057371,0.054409
11.311993,-0.025216,-0.083042,0.057826,0.054524
11.312991,-0.019816,-0.077701,0.057885,0.054607
11.313991,-0.014433,-0.07236,0.057927,0.054657
11.31499,-0.009071,-0.067019,0.057949,0.054671
11.315989,-0.00373,-0.06206,0.058331,0.05465
11.316989,0.001586,-0.05672,0.058306,0.05459
11.317996,0.006875,-0.051761,0.058636,0.054494
11.318992,0.012134,-0.04642,0.058554,0.054358
11.319992,0.017359,-0.041079,0.058438,0.054182
11.32099,0.022548,-0.035739,0.058287,0.053966
11.321988,0.027697,-0.03078,0.058477,0.053708
11.322995,0.027697,-0.025821,0.053517,0.048314
11.324003,0.032803,-0.02048,0.053283,0.048065
11.324997,0.037864,-0.015521,0.053384,0.047821
11.325992,0.042877,-0.010179,0.053056,0.047577
11.326991,0.047841,-0.00522,0.053061,0.047329
11.327992,0.052752,-0.000261,0.053013,0.047073
11.328989,0.05761,0.004698,0.052912,0.046804
11.329989,0.062413,0.010039,0.052374,0.04652
11.331006,0.06716,0.014616,0.052544,0.046221
11.331991,0.071848,0.019194,0.052654,0.0459
11.332989,0.076476,0.024534,0.051942,0.045558
11.333988,0.081043,0.029112,0.051931,0.045192
11.334991,0.085549,0.034071,0.051478,0.044803
11.335987,0.085549,0.038649,0.046901,0.039955
11.337005,0.089994,0.043608,0.046386,0.039621
11.33799,0.094374,0.048186,0.046189,0.039299
11.339006,0.09869,0.053146,0.045544,0.038984
11.339986,0.10294,0.057723,0.045217,0.038672
11.340987,0.107126,0.062301,0.044825,0.038359
11.341999,0.111245,0.066878,0.044367,0.038042
11.342992,0.115298,0.071075,0.044223,0.037717
11.343988,0.119283,0.075652,0.043631,0.037381
11.345002,0.123201,0.08023,0.042971,0.037031
11.345985,0.123201,0.084426,0.038775,0.032825
11.346999,0.12705,0.088622,0.038428,0.032545
11.348002,0.130832,0.092818,0.038014,0.03228
11.348986,0.134543,0.096633,0.03791,0.032021
11.350001,0.138183,0.101211,0.036972,0.031763
11.350994,0.141751,0.105407,0.036344,0.0315
11.351992,0.145245,0.10884,0.036405,0.031228
11.353003,0.148664,0.112656,0.036008,0.03094
11.353999,0.148664,0.116471,0.032194,0.027298
11.355003,0.152006,0.120285,0.031721,0.027076
11.356,0.155269,0.123718,0.031551,0.026855
11.356998,0.158453,0.127152,0.031301,0.026631
11.358,0.161554,0.129822,0.031732,0.026394
11.358981,0.164571,0.132874,0.031697,0.026138
11.359997,0.164571,0.135925,0.028645,0.022934
11.360996,0.167501,0.139359,0.028142,0.022739
11.361989,0.170342,0.14241,0.027932,0.022536
11.362997,0.173094,0.145081,0.028013,0.022317
11.363997,0.175753,0.14737,0.028384,0.022076
11.364996,0.178317,0.149658,0.028659,0.021805
11.365993,0.178317,0.152329,0.025988,0.019037
11.366997,0.180784,0.154617,0.026166,0.018812
11.367996,0.183152,0.156906,0.026246,0.018565
11.369001,0.185421,0.159577,0.025844,0.01829
11.369996,0.185421,0.161484,0.023937,0.015819
11.370994,0.187586,0.163391,0.024194,0.015593
11.371992,0.189649,0.165299,0.02435,0.015343
11.372993,0.191607,0.167587,0.02402,0.015063
11.373996,0.191607,0.169113,0.022494,0.012897
11.374992,0.193464,0.171021,0.022443,0.012667
11.375999,0.195217,0.172547,0.02267,0.012412
11.376996,0.196868,0.174073,0.022795,0.012127
11.377994,0.196868,0.175981,0.020887,0.010264
11.378996,0.198417,0.177507,0.020911,0.010025
11.379994,0.199865,0.179032,0.020833,0.00976
11.380997,0.201211,0.180558,0.020653,0.009463
11.381995,0.201211,0.181703,0.019508,0.00789
11.382992,0.202455,0.183229,0.019226,0.007632
11.383994,0.203598,0.184373,0.019225,0.007343
11.384995,0.203598,0.185899,0.017699,0.00598
11.385995,0.204639,0.187043,0.017596,0.005729
11.386998,0.205581,0.188188,0.017393,0.005447
11.387999,0.205581,0.189332,0.016248,0.00429
11.388999,0.206424,0.190477,0.015948,0.004044
11.389993,0.206424,0.191621,0.014803,0.003022
11.391005,0.207172,0.192384,0.014788,0.002814
11.391996,0.207824,0.193528,0.014295,0.002575
11.392994,0.207824,0.194673,0.013151,0.001746
11.394,0.208383,0.195436,0.012947,0.001536
11.395003,0.208383,0.196199,0.012184,0.000828
11.396009,0.208851,0.197343,0.011508,0.000647
11.396999,0.20923,0.198106,0.011124,0.000433
11.398,0.20923,0.198869,0.010361,-0.000107
11.398996,0.209524,0.19925,0.010274,-0.000301
11.400001,0.209524,0.200395,0.009129,-0.000739
11.400998,0.209735,0.201158,0.008577,-0.000918
11.401994,0.209865,0.201539,0.008326,-0.001131
11.402993,0.209865,0.201921,0.007945,-0.001431
11.403988,0.209919,0.202684,0.007235,-0.001634
11.404999,0.209901,0.203065,0.006836,-0.001869
11.405994,0.209815,0.203447,0.006368,-0.002133
11.406995,0.209663,0.204209,0.005454,-0.002425
11.408001,0.209451,0.204591,0.00486,-0.00274
11.408999,0.209181,0.204591,0.00459,-0.003078
11.409999,0.208857,0.204972,0.003885,-0.003433
11.411004,0.208484,0.205354,0.00313,-0.003801
11.411993,0.208064,0.205735,0.002328,-0.00418
11.412999,0.207602,0.206117,0.001486,-0.004564
11.413992,0.207104,0.206498,0.000605,-0.004949
11.415004,0.20657,0.206498,7.2e-05,-0.005332
11.416001,0.206007,0.20688,-0.000873,-0.005707
11.417003,0.205419,0.207261,-0.001842,-0.006071
11.418004,0.204812,0.207261,-0.00245,-0.006417
11.418999,0.204187,0.207261,-0.003075,-0.006744
11.419999,0.203548,0.207643,-0.004095,-0.007049
11.421003,0.202899,0.207643,-0.004744,-0.007327
11.422004,0.202242,0.207643,-0.0054,-0.007579
11.423003,0.201582,0.207643,-0.00606,-0.0078
11.424004,0.200921,0.207261,-0.00634,-0.007989
11.425,0.20026,0.207261,-0.007001,-0.008146
11.426003,0.1996,0.20688,-0.00728,-0.008272
11.427002,0.198942,0.20688,-0.007937,-0.008368
11.428004,0.198288,0.206498,-0.008211,-0.008434
11.429,0.197637,0.206117,-0.00848,-0.008471
11.429999,0.19699,0.205735,-0.008746,-0.008482
11.431,0.196345,0.205354,-0.009009,-0.008469
11.431999,0.195704,0.204972,-0.009268,-0.008435
11.432997,0.195067,0.204591,-0.009524,-0.00838
11.433995,0.194431,0.204591,-0.01016,-0.00831
11.434995,0.193796,0.203828,-0.010032,-0.008226
11.435999,0.19316,0.203447,-0.010287,-0.008133
11.437001,0.192521,0.202684,-0.010162,-0.008034
11.437995,0.191879,0.201921,-0.010042,-0.007933
11.438995,0.191229,0.201539,-0.01031,-0.007833
11.439995,0.190571,0.200395,-0.009824,-0.007738
11.440997,0.1899,0.199632,-0.009732,-0.007654
11.442,0.189215,0.198869,-0.009654,-0.007582
11.443,0.188514,0.197725,-0.009211,-0.007526
11.443997,0.187792,0.19658,-0.008788,-0.00749
11.444998,0.187048,0.195436,-0.008388,-0.007478
11.446,0.186277,0.194673,-0.008395,-0.007492
11.446997,0.185478,0.193528,-0.00805,-0.007535
11.448001,0.184646,0.192384,-0.007738,-0.00761
11.448999,0.183779,0.191621,-0.007842,-0.00772
11.450004,0.182872,0.190095,-0.007223,-0.007868
11.451,0.18192,0.189332,-0.007412,-0.008058
11.451995,0.180921,0.188188,-0.007267,-0.00829
11.452999,0.179869,0.186662,-0.006793,-0.008568
11.453993,0.17876,0.185899,-0.007139,-0.008895
11.455004,0.177592,0.184755,-0.007162,-0.00927
11.455992,0.17636,0.18361,-0.00725,-0.009696
11.456995,0.17506,0.182466,-0.007405,-0.010173
11.457993,0.17369,0.181321,-0.007631,-0.010702
11.458995,0.172245,0.180177,-0.007932,-0.011282
11.459995,0.170722,0.179032,-0.008311,-0.011916
11.460997,0.169117,0.177888,-0.008771,-0.0126
11.461996,0.167428,0.176744,-0.009316,-0.013336
11.462991,0.165653,0.175599,-0.009946,-0.01412
11.463997,0.163791,0.174455,-0.010664,-0.014951
11.464992,0.161839,0.173309,-0.011471,-0.015827
11.465995,0.159797,0.172165,-0.012369,-0.016743
11.466995,0.157663,0.171021,-0.013358,-0.017697
11.467995,0.155437,0.169876,-0.01444,-0.018686
11.468993,0.153117,0.168732,-0.015614,-0.019707
11.469991,0.150706,0.167587,-0.016882,-0.020755
11.470991,0.1482,0.166443,-0.018243,-0.021827
11.472002,0.145601,0.165299,-0.019697,-0.02292
11.472991,0.142909,0.164536,-0.021626,-0.02403
11.473992,0.140124,0.16301,-0.022886,-0.025153
11.474998,0.137247,0.162247,-0.025,-0.026285
11.475993,0.134278,0.160721,-0.026443,-0.027423
11.476995,0.131217,0.159577,-0.028359,-0.028564
11.477986,0.128065,0.158432,-0.030367,-0.029705
11.478989,0.124822,0.156906,-0.032084,-0.030844
11.479988,0.121489,0.155762,-0.034273,-0.031978
11.480986,0.118066,0.153855,-0.035789,-0.033104
11.48199,0.114554,0.151947,-0.037394,-0.034221
11.482994,0.110954,0.15004,-0.039086,-0.035325
11.483985,0.107267,0.148132,-0.040866,-0.036416
11.484985,0.103492,0.146225,-0.042734,-0.037493
11.485987,0.099631,0.143555,-0.043924,-0.038553
11.486999,0.095685,0.140885,-0.045199,-0.039595
11.487989,0.091655,0.138214,-0.046559,-0.040619
11.488982,0.087543,0.135163,-0.04762,-0.041622
11.489997,0.083348,0.132111,-0.048763,-0.042604
11.490984,0.079071,0.128678,-0.049607,-0.043567
11.491987,0.074713,0.125626,-0.050913,-0.044508
11.492984,0.070273,0.122574,-0.052301,-0.04543
11.493981,0.065753,0.118378,-0.052625,-0.046332
11.494983,0.061152,0.114563,-0.053411,-0.047215
11.495993,0.056473,0.110748,-0.054274,-0.048078
11.496984,0.051714,0.106551,-0.054837,-0.048923
11.497999,0.046877,0.102355,-0.055478,-0.049752
11.498998,0.041961,0.098159,-0.056198,-0.050563
11.499984,0.036968,0.093581,-0.056614,-0.051358
11.500987,0.0319,0.089385,-0.057485,-0.052135
11.501986,0.026757,0.084808,-0.058051,-0.052898
11.502983,0.026757,0.08023,-0.053473,-0.048439
11.503997,0.02154,0.075271,-0.053731,-0.049146
11.504994,0.016253,0.070312,-0.054059,-0.049881
11.505984,0.010896,0.065734,-0.054838,-0.050643
11.507002,0.005471,0.060775,-0.055304,-0.051425
11.507997,-2.1e-05,0.055816,-0.055837,-0.052223
11.508997,-0.005579,0.050857,-0.056436,-0.053034
11.509995,-0.011201,0.045897,-0.057098,-0.053854
11.510995,-0.016886,0.041319,-0.058205,-0.054677
11.511995,-0.022631,0.035978,-0.058609,-0.0555
11.512982,-0.028434,0.031019,-0.059453,-0.056318
11.513996,-0.034292,0.026442,-0.060733,-0.057126
11.515001,-0.040203,0.021101,-0.061304,-0.057921
11.515996,-0.046164,0.015761,-0.061925,-0.058699
11.516998,-0.052172,0.010801,-0.062973,-0.059454
11.517998,-0.058222,0.005842,-0.064065,-0.060183
11.518997,-0.064312,0.00012,-0.064433,-0.060882
11.519999,-0.070438,-0.004839,-0.065599,-0.061547
11.520995,-0.070438,-0.010179,-0.060258,-0.056032
11.521995,-0.076595,-0.015521,-0.061074,-0.056647
11.522993,-0.082778,-0.02048,-0.062298,-0.057275
11.524001,-0.088987,-0.026202,-0.062785,-0.057908
11.524996,-0.095214,-0.031161,-0.064053,-0.058536
11.525994,-0.101455,-0.036502,-0.064953,-0.059151
11.526994,-0.107705,-0.041842,-0.065862,-0.059744
11.528004,-0.113959,-0.047183,-0.066776,-0.060308
11.528996,-0.120212,-0.052523,-0.067689,-0.060836
11.529997,-0.12646,-0.057864,-0.068596,-0.06132
11.530995,-0.132696,-0.063205,-0.069492,-0.061755
11.531998,-0.132696,-0.068927,-0.06377,-0.05593
11.532996,-0.138917,-0.074649,-0.064269,-0.056331
11.533999,-0.145118,-0.07999,-0.065128,-0.056726
11.534997,-0.151295,-0.085712,-0.065582,-0.057107
11.535994,-0.157444,-0.091053,-0.066391,-0.057466
11.537,-0.163561,-0.097156,-0.066405,-0.057794
11.537992,-0.169642,-0.102497,-0.067145,-0.058085
11.538994,-0.175683,-0.107838,-0.067845,-0.05833
11.539996,-0.175683,-0.113941,-0.061742,-0.052543
11.540995,-0.181679,-0.119282,-0.062397,-0.052786
11.541993,-0.187628,-0.125004,-0.062624,-0.053024
11.542995,-0.193528,-0.130344,-0.063183,-0.05325
11.544006,-0.199374,-0.136448,-0.062926,-0.053453
11.544991,-0.205164,-0.141789,-0.063374,-0.053625
11.545999,-0.210894,-0.147511,-0.063382,-0.053759
11.546992,-0.210894,-0.152852,-0.058042,-0.048196
11.547996,-0.216561,-0.158574,-0.057987,-0.048355
11.548997,-0.222164,-0.164296,-0.057868,-0.048511
11.549993,-0.227699,-0.170018,-0.057681,-0.048654
11.550991,-0.233161,-0.17574,-0.057421,-0.048773
11.551986,-0.238548,-0.181081,-0.057468,-0.048858
11.553001,-0.243855,-0.186803,-0.057052,-0.0489
11.554003,-0.243855,-0.192525,-0.05133,-0.043682
11.555,-0.249075,-0.197865,-0.05121,-0.043751
11.556,-0.254203,-0.203207,-0.050996,-0.043799
11.556992,-0.259231,-0.208929,-0.050302,-0.043813
11.557991,-0.264151,-0.214269,-0.049882,-0.043776
11.558993,-0.268953,-0.21961,-0.049343,-0.043676
11.560003,-0.273627,-0.224188,-0.04944,-0.043497
11.561003,-0.278161,-0.22991,-0.048251,-0.043223
11.562002,-0.278161,-0.234869,-0.043292,-0.038471
11.562991,-0.282539,-0.239446,-0.043093,-0.038171
11.563996,-0.286748,-0.244024,-0.042724,-0.037783
11.564992,-0.290774,-0.248983,-0.041791,-0.037288
11.56599,-0.294601,-0.253179,-0.041421,-0.036667
11.566992,-0.298209,-0.257376,-0.040833,-0.035903
11.567992,-0.301581,-0.261572,-0.040009,-0.034975
11.568992,-0.3047,-0.265769,-0.038931,-0.03387
11.569996,-0.30755,-0.269965,-0.037585,-0.032574
11.570989,-0.30755,-0.273398,-0.034152,-0.028519
11.572,-0.310118,-0.277213,-0.032905,-0.027139
11.57299,-0.312395,-0.280646,-0.031749,-0.025585
11.573993,-0.314368,-0.284079,-0.030289,-0.023848
11.574996,-0.316028,-0.287513,-0.028516,-0.021924
11.575997,-0.317367,-0.290564,-0.026803,-0.019812
11.576999,-0.317367,-0.293235,-0.024132,-0.016503
11.577991,-0.318378,-0.295905,-0.022473,-0.014361
11.579,-0.319062,-0.298575,-0.020487,-0.012055
11.579999,-0.319423,-0.301246,-0.018178,-0.009598
11.581,-0.319423,-0.303534,-0.015889,-0.006957
11.581995,-0.319471,-0.305442,-0.01403,-0.004549
11.583,-0.319221,-0.307349,-0.011872,-0.002035
11.584,-0.319221,-0.308875,-0.010346,3.3e-05
11.584996,-0.318694,-0.310782,-0.007911,0.00243
11.585998,-0.318694,-0.312308,-0.006386,0.004098
11.587003,-0.317913,-0.313071,-0.004842,0.006346
11.587995,-0.316915,-0.314216,-0.0027,0.008611
11.589003,-0.315731,-0.31536,-0.000371,0.010857
11.589999,-0.314399,-0.315741,0.001342,0.013045
11.590997,-0.312951,-0.316123,0.003172,0.015142
11.591999,-0.311417,-0.316504,0.005087,0.017117
11.593003,-0.309821,-0.316504,0.006683,0.018948
11.593996,-0.308181,-0.316504,0.008324,0.020619
11.595002,-0.306511,-0.316504,0.009993,0.022117
11.595997,-0.304825,-0.316123,0.011298,0.023438
11.596997,-0.303128,-0.31536,0.012232,0.024578
11.598002,-0.301425,-0.314978,0.013553,0.025541
11.598996,-0.299718,-0.314216,0.014498,0.026334
11.6,-0.298007,-0.313071,0.015064,0.026966
11.600999,-0.296288,-0.312308,0.01602,0.027449
11.601997,-0.294558,-0.311164,0.016605,0.027798
11.602998,-0.292813,-0.309638,0.016825,0.028028
11.603995,-0.291046,-0.308493,0.017447,0.028154
11.604996,-0.289253,-0.307349,0.018096,0.028193
11.605993,-0.287429,-0.305442,0.018012,0.02816
11.606993,-0.285571,-0.304297,0.018726,0.028067
11.607997,-0.283675,-0.30239,0.018715,0.027931
11.608995,-0.281733,-0.300864,0.019131,0.027765
11.609996,-0.279742,-0.298957,0.019215,0.027583
11.610998,-0.277694,-0.297431,0.019737,0.0274
11.611999,-0.275583,-0.295142,0.019559,0.027231
11.612999,-0.273403,-0.293616,0.020214,0.027087
11.613997,-0.271143,-0.291709,0.020566,0.026984
11.614998,-0.268797,-0.28942,0.020623,0.026934
11.615997,-0.266354,-0.287513,0.021158,0.02695
11.616991,-0.263812,-0.285224,0.021412,0.027039
11.618,-0.261163,-0.283316,0.022153,0.027209
11.618994,-0.258401,-0.281409,0.023008,0.027468
11.619993,-0.255517,-0.27912,0.023604,0.027823
11.620992,-0.252498,-0.276831,0.024333,0.028287
11.621991,-0.249336,-0.274543,0.025207,0.028867
11.62299,-0.246018,-0.272635,0.026617,0.029572
11.623989,-0.242537,-0.269965,0.027428,0.030405
11.624989,-0.238887,-0.267676,0.02879,0.031367
11.62599,-0.235063,-0.265387,0.030324,0.032459
11.626989,-0.231062,-0.262716,0.031655,0.033676
11.62799,-0.226882,-0.260427,0.033545,0.035014
11.628989,-0.222524,-0.257757,0.035233,0.036466
11.629988,-0.217989,-0.255087,0.037097,0.038021
11.631002,-0.213279,-0.252416,0.039137,0.039671
11.631986,-0.208397,-0.249746,0.041349,0.041403
11.632991,-0.203351,-0.246694,0.043344,0.043203
11.633989,-0.198148,-0.243643,0.045495,0.045054
11.63499,-0.1928,-0.240972,0.048172,0.046938
11.636001,-0.18732,-0.237539,0.050219,0.048833
11.636989,-0.181723,-0.234106,0.052383,0.05072
11.637987,-0.176023,-0.230291,0.054268,0.052575
11.638986,-0.170233,-0.226477,0.056244,0.054384
11.639988,-0.164366,-0.222662,0.058296,0.056127
11.640997,-0.158432,-0.219229,0.060797,0.057792
11.641983,-0.152441,-0.215032,0.062592,0.059367
11.642984,-0.146402,-0.210455,0.064053,0.060841
11.644001,-0.140324,-0.206259,0.065934,0.062206
11.644986,-0.134216,-0.201299,0.067083,0.063455
11.645989,-0.128083,-0.196721,0.068638,0.064582
11.646986,-0.121932,-0.19138,0.069448,0.065586
11.647985,-0.115769,-0.18604,0.07027,0.066464
11.648984,-0.1096,-0.181081,0.071481,0.067215
11.649998,-0.103427,-0.175359,0.071931,0.067841
11.650986,-0.097255,-0.170018,0.072763,0.068345
11.651995,-0.091086,-0.163915,0.072829,0.068732
11.652995,-0.091086,-0.158574,0.067488,0.062856
11.653997,-0.084922,-0.15247,0.067548,0.063088
11.654997,-0.078763,-0.146367,0.067604,0.063275
11.655999,-0.07261,-0.140645,0.068035,0.063419
11.656998,-0.066464,-0.134159,0.067695,0.063521
11.657998,-0.060326,-0.128055,0.067729,0.063583
11.658981,-0.054195,-0.121952,0.067757,0.063607
